기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20200401021000,91364.9,56256.7,64400.0,35189.8,62.5521,11413.7,20.2885
20200401021500,91380.8,56376.4,64400.0,35066.6,62.2008,11272.4,19.9949
20200401022000,91394.9,56358.7,64400.0,35091.7,62.2648,11292.8,20.0374
20200401022500,91431.1,56581.5,64400.0,34896.5,61.6749,11090.8,19.6015
20200401023000,91372.6,56450.1,64400.0,34994.3,61.9915,11145.1,19.7433
20200401023500,91370.3,56097.3,64400.0,35335.6,62.9898,11495.9,20.4927
20200401024000,91373.9,56134.1,64400.0,35291.8,62.8705,11468.6,20.4308
20200401024500,91374.7,56064.1,64400.0,35361.3,63.0731,11546.3,20.5949
20200401025000,91370.5,56025.2,64400.0,35403.2,63.1916,11588.9,20.6851
20200401025500,91377.6,56036.9,64400.0,35415.3,63.2,11609.2,20.717
20200401030000,91394.1,56007.8,64400.0,35440.4,63.2775,11613.2,20.735
20200401030500,91455.2,55853.1,64400.0,35690.9,63.9013,11834.8,21.1891
20200401031000,91443.7,56190.6,64400.0,35343.4,62.8993,11432.7,20.3463
20200401031500,91457.0,56494.6,64400.0,34984.7,61.9258,11143.3,19.7246
20200401032000,91444.7,56296.6,64400.0,35178.8,62.4883,11314.8,20.0985
20200401032500,91443.5,56255.0,64400.0,35188.7,62.5521,11340.0,20.1582
20200401033000,91473.2,56205.8,64400.0,35296.7,62.7991,11428.2,20.3327
20200401033500,91481.9,56052.5,64400.0,35484.3,63.3054,11622.4,20.7348
20200401034000,91498.4,56488.5,64400.0,35074.6,62.0915,11207.4,19.8402
20200401034500,91503.9,56234.6,64400.0,35306.1,62.7836,11464.5,20.3869
20200401035000,91503.6,56174.8,64400.0,35367.9,62.9604,11531.6,20.528
20200401035500,91520.5,56388.9,64400.0,35161.5,62.3553,11324.6,20.0831
20200401040000,91519.2,56409.6,64400.0,35166.2,62.3408,11328.5,20.0826
20200401040500,91590.5,56529.8,64400.0,35113.2,62.1146,11227.0,19.8604
20200401041000,91598.6,56617.9,64400.0,35037.6,61.8842,11132.3,19.6621
20200401041500,91606.1,56693.3,64400.0,34929.4,61.6112,10987.7,19.381
20200401042000,91613.7,56508.6,64400.0,35126.4,62.1611,10868.8,19.2339
20200401042500,91614.9,56394.6,64400.0,35244.9,62.4969,10982.4,19.4742
20200401043000,91627.1,56283.0,64400.0,35363.0,62.8307,11084.0,19.6933
20200401043500,91623.9,56417.6,64400.0,35226.7,62.4392,10690.3,18.9485
20200401044000,91606.0,56438.1,64400.0,35206.5,62.3807,10655.0,18.879
20200401044500,91593.9,56467.5,64400.0,35171.0,62.2853,10367.2,18.3595
20200401045000,91565.0,56223.2,64400.0,35415.0,62.9899,10942.8,19.4631
20200401045500,91558.0,56179.5,64400.0,35464.9,63.1277,10996.2,19.5733
20200401050000,91565.8,56242.6,64400.0,35385.7,62.9161,10951.4,19.4716
20200401050500,91604.1,56205.8,64400.0,35424.2,63.026,11013.5,19.5949
20200401051000,91605.0,56607.9,64400.0,35035.5,61.8914,10994.4,19.422
20200401051500,91595.5,56406.3,64400.0,35230.2,62.4579,11090.9,19.6625
20200401052000,91605.2,56530.5,64400.0,35152.9,62.1841,11011.6,19.479
20200401052500,91616.6,56638.9,64400.0,35032.9,61.8531,10629.8,18.7677
20200401053000,91642.5,56642.2,64400.0,35024.0,61.8336,10756.8,18.9909
20200401053500,91657.2,56688.6,64400.0,35015.3,61.7677,10802.9,19.0566
20200401054000,91668.3,56734.2,64400.0,34981.5,61.6587,11058.4,19.4916
20200401054500,91684.7,56916.0,64400.0,34838.6,61.2105,11290.6,19.8372
20200401055000,91683.7,57067.0,64400.0,34693.7,60.7948,11212.9,19.6486
20200401055500,91694.3,57138.6,64400.0,34594.5,60.5449,11461.4,20.0589
20200401060000,91693.7,57232.1,64400.0,34528.2,60.3301,11272.4,19.696
20200401060500,91898.8,57696.4,64400.0,34281.7,59.4173,10997.9,19.0616
20200401061000,91894.3,57511.1,64400.0,34420.2,59.8496,10930.7,19.0062
20200401061500,91882.9,57534.7,64400.0,34400.7,59.7913,10798.5,18.7687
20200401062000,91913.5,57594.0,64400.0,34399.4,59.7274,10946.6,19.0064
20200401062500,91931.5,58044.9,64400.0,33914.6,58.4281,10701.3,18.4362
20200401063000,91940.9,58107.9,64400.0,33880.4,58.306,11546.9,19.8715
20200401063500,91924.4,58722.3,64400.0,33277.2,56.6687,11425.4,19.4566
20200401064000,91912.8,58662.6,64400.0,33305.4,56.7745,11770.0,20.0639
20200401064500,91914.8,58526.4,64400.0,33479.8,57.2046,11961.9,20.4384
20200401065000,91897.3,58931.1,64400.0,33069.8,56.1161,11975.3,20.3209
20200401065500,91861.6,59174.2,64400.0,32714.1,55.2845,11811.6,19.9608
20200401070000,91854.4,59527.7,64400.0,32411.7,54.448,12271.8,20.6153
20200401070500,91797.7,60188.3,64400.0,31648.5,52.5825,12060.5,20.0379
20200401071000,91800.2,60311.5,64400.0,31573.1,52.35,11722.7,19.437
20200401071500,91900.4,60271.8,64400.0,31651.9,52.5153,11400.7,18.9154
20200401072000,91971.9,60397.3,64400.0,31650.5,52.4039,11413.3,18.897
20200401072500,91987.4,60934.2,64400.0,31098.0,51.0353,11419.2,18.7401
20200401073000,91991.6,60960.7,64400.0,31036.3,50.912,11404.4,18.7078
20200401073500,92012.9,61142.7,64400.0,30884.5,50.5121,11252.2,18.4032
20200401074000,91991.0,61300.1,64400.0,30723.1,50.1191,11372.6,18.5523
20200401074500,91985.8,61443.7,64400.0,30601.5,49.8041,11272.7,18.3464
20200401075000,91994.1,61680.3,64400.0,30364.4,49.2287,11409.3,18.4974
20200401075500,92003.9,62152.7,64400.0,29895.2,48.0996,10887.9,17.5179
20200401080000,91987.3,62611.5,64400.0,29461.2,47.0541,10332.5,16.5026
20200401080500,91986.1,63553.7,64400.0,28480.7,44.8136,9040.53,14.225
20200401081000,91970.7,64195.2,64400.0,27816.0,43.3303,8444.86,13.155
20200401081500,91972.1,64414.3,64400.0,27571.5,42.8034,8236.05,12.7861
20200401082000,91966.4,64829.3,64400.0,27174.1,41.9165,7828.54,12.0756
20200401082500,91999.0,65218.3,64400.0,26847.5,41.1656,7579.05,11.6211
20200401083000,92001.5,65634.0,64400.0,26426.2,40.2629,7333.52,11.1734
20200401083500,92022.7,65743.2,64400.0,26327.4,40.0458,7162.98,10.8954
20200401084000,92065.8,65975.1,64400.0,26148.0,39.6332,6950.0,10.5343
20200401084500,92071.9,66146.7,64400.0,25929.7,39.2003,6738.54,10.1873
20200401085000,92068.7,66082.0,64400.0,26051.0,39.4222,6840.42,10.3514
20200401085500,92085.7,66070.4,64400.0,26046.3,39.4221,6917.48,10.4699
20200401090000,92100.1,65441.4,64400.0,26686.8,40.7797,7538.76,11.5199
20200401090500,91973.2,65771.4,64400.0,26249.3,39.9099,7212.97,10.9667
20200401091000,91943.3,65648.8,64400.0,26378.0,40.1805,7362.27,11.2146
20200401091500,91931.2,65580.4,64400.0,26450.9,40.3335,7450.67,11.3611
20200401092000,91932.2,65515.6,64400.0,26490.2,40.4334,7477.08,11.4127
20200401092500,91972.8,65588.2,64400.0,26431.1,40.2986,7468.85,11.3875
20200401093000,92052.1,65553.1,64400.0,26564.8,40.5242,7270.45,11.0909
20200401093500,92132.5,65541.1,65500.0,26614.2,40.607,6969.0,10.633
20200401094000,92258.3,65728.0,65500.0,26582.0,40.4425,6935.93,10.5525
20200401094500,92275.9,65677.0,65500.0,26646.4,40.5719,6759.83,10.2925
20200401095000,92264.1,65464.4,65500.0,26844.7,41.0065,6928.68,10.5839
20200401095500,92270.6,65308.8,65500.0,26998.3,41.3394,7114.06,10.893
20200401100000,92294.4,65197.7,65500.0,27087.8,41.5471,7506.06,11.5128
20200401100500,92019.8,64326.4,65500.0,27727.3,43.1041,8662.33,13.4662
20200401101000,92018.8,64258.0,65500.0,27781.9,43.235,8394.82,13.0642
20200401101500,92028.0,64571.5,65500.0,27520.5,42.6202,8480.61,13.1337
20200401102000,92012.3,64404.3,65500.0,27682.2,42.9819,8699.51,13.5076
20200401102500,92091.6,64578.0,65500.0,27600.3,42.7394,8567.42,13.2668
20200401103000,92208.0,64454.0,65500.0,27842.0,43.1966,8824.13,13.6906
20200401103500,92384.8,64336.0,65500.0,28136.8,43.7341,8752.27,13.604
20200401104000,92396.1,64146.0,65500.0,28330.2,44.1651,8998.58,14.0283
20200401104500,92402.8,63951.9,65500.0,28556.0,44.6524,8842.59,13.8269
20200401105000,92397.3,63796.7,65500.0,28657.0,44.9193,8526.32,13.3648
20200401105500,92404.1,63770.5,65500.0,28724.1,45.0429,8599.36,13.4849
20200401110000,92403.0,63550.5,65500.0,28971.3,45.5878,8856.04,13.9354
20200401110500,92046.2,63132.5,65500.0,29013.6,45.9566,9226.61,14.6147
20200401111000,92071.2,63028.9,65500.0,29215.3,46.3522,9014.65,14.3024
20200401111500,92107.2,62940.0,65500.0,29399.4,46.7102,9582.43,15.2247
20200401112000,92163.6,62671.5,65500.0,29825.3,47.5898,9601.81,15.3209
20200401112500,92191.8,62481.2,65500.0,30112.4,48.1943,9526.72,15.2473
20200401113000,92182.7,62322.7,65500.0,30273.9,48.576,9535.99,15.301
20200401113500,92202.4,61947.9,65500.0,30683.3,49.5308,9812.27,15.8396
20200401114000,92212.6,61435.2,65500.0,31202.4,50.7892,10235.7,16.661
20200401114500,92175.3,61177.7,65500.0,31384.3,51.3002,10337.2,16.897
20200401115000,92173.8,60723.8,65500.0,31863.7,52.4731,10779.9,17.7523
20200401115500,92153.6,60087.6,65500.0,32495.7,54.0806,11036.2,18.3669
20200401120000,92154.2,59103.7,65500.0,33480.1,56.6464,11548.1,19.5387
20200401120500,91938.7,58942.4,65500.0,33410.3,56.6831,11811.7,20.0395
20200401121000,91983.0,58771.1,65500.0,33613.1,57.1933,12034.2,20.4764
20200401121500,92060.6,59172.3,65500.0,33334.1,56.334,11765.6,19.8836
20200401122000,92134.3,58852.1,65500.0,33747.2,57.3423,12128.2,20.608
20200401122500,92235.0,58713.2,65500.0,34008.2,57.9226,12391.0,21.1042
20200401123000,92237.2,58436.6,65500.0,34314.9,58.7217,12663.7,21.6709
20200401123500,92241.0,58235.9,65500.0,34491.2,59.2268,13123.5,22.5351
20200401124000,92244.8,58172.6,65500.0,34546.6,59.3863,13178.4,22.6539
20200401124500,92227.3,58279.1,65500.0,34430.0,59.0778,13063.2,22.4149
20200401125000,92209.2,58236.9,65500.0,34463.3,59.1778,13119.8,22.5283
20200401125500,92224.6,58285.5,65500.0,34409.8,59.0368,13089.5,22.4576
20200401130000,92233.5,59125.9,65500.0,33583.0,56.7991,12288.3,20.7832
20200401130500,91830.0,59042.6,65500.0,33277.2,56.3613,12010.4,20.3419
20200401131000,91839.5,59140.9,65500.0,33187.6,56.1161,11829.9,20.0028
20200401131500,91935.8,59079.5,65500.0,33326.6,56.4098,11537.9,19.5295
20200401132000,91967.6,58980.6,65500.0,33422.7,56.6674,11678.4,19.8004
20200401132500,91981.4,59039.0,65500.0,33435.3,56.6326,11684.4,19.791
20200401133000,91986.7,59304.9,65500.0,33201.6,55.9846,11560.1,19.4926
20200401133500,91976.0,59873.6,65500.0,32635.2,54.5067,11596.3,19.3679
20200401134000,91982.9,59816.6,65500.0,32677.9,54.6301,11434.7,19.1162
20200401134500,92001.0,59961.3,65500.0,32488.0,54.1816,11856.1,19.773
20200401135000,91990.0,59941.9,65500.0,32536.7,54.2804,11924.8,19.894
20200401135500,91996.1,59889.5,65500.0,32533.0,54.3216,11967.6,19.9827
20200401140000,92017.6,60030.5,65500.0,32486.6,54.1168,11906.8,19.8346
20200401140500,92021.6,60084.9,65500.0,32407.1,53.9355,11947.5,19.8843
20200401141000,92017.1,59951.4,65500.0,32553.1,54.2991,12165.2,20.2917
20200401141500,92026.6,60131.4,65500.0,32324.2,53.7558,12189.4,20.2713
20200401142000,92045.1,60363.4,65500.0,32095.2,53.1699,12012.8,19.9008
20200401142500,92083.2,59968.3,65500.0,32485.4,54.171,12395.6,20.6702
20200401143000,92083.8,59844.2,65500.0,32655.7,54.5679,12716.9,21.25
20200401143500,92091.8,60010.5,65500.0,32479.2,54.1225,12619.9,21.0295
20200401144000,92074.8,60321.3,65500.0,32196.7,53.3753,12396.3,20.5505
20200401144500,92079.1,60246.4,65500.0,32250.8,53.5315,12405.3,20.5909
20200401145000,92067.4,60488.7,65500.0,32050.4,52.9857,12401.1,20.5014
20200401145500,92069.6,60318.7,65500.0,32150.6,53.3012,12324.9,20.433
20200401150000,92074.8,60402.8,65500.0,32084.2,53.1171,12326.2,20.4067
20200401150500,92164.4,60130.7,65500.0,32440.0,53.9492,12714.5,21.1447
20200401151000,92184.1,60028.8,65500.0,32508.3,54.1545,12855.2,21.4151
20200401151500,92172.6,60265.7,65500.0,32271.6,53.5488,12632.8,20.9619
20200401152000,92143.9,60347.2,65500.0,32065.7,53.1354,12494.7,20.7047
20200401152500,92128.7,60516.1,65500.0,31854.0,52.6373,12313.5,20.3475
20200401153000,92125.5,60874.1,65500.0,31498.2,51.7431,12452.4,20.456
20200401153500,92129.7,60576.6,65500.0,31726.3,52.3739,12624.6,20.8408
20200401154000,92132.8,61035.6,65500.0,31284.8,51.2567,12218.8,20.0191
20200401154500,92150.2,61477.8,65500.0,30846.0,50.1742,11814.3,19.2171
20200401155000,92117.3,61496.1,65500.0,30803.5,50.0902,11766.6,19.1339
20200401155500,92116.3,61519.2,65500.0,30772.0,50.0201,11849.4,19.2613
20200401160000,92092.4,61878.7,65500.0,30381.1,49.0979,11559.5,18.6809
20200401160500,92331.1,61887.4,65500.0,30625.0,49.485,11795.1,19.059
20200401161000,92313.6,62003.7,65500.0,30480.3,49.1588,11761.5,18.9691
20200401161500,92315.8,61996.8,65500.0,30511.9,49.2152,12004.2,19.3626
20200401162000,92233.6,62298.0,65500.0,30126.9,48.3594,11635.8,18.6777
20200401162500,92134.0,62408.0,65500.0,29830.6,47.7993,11202.1,17.9497
20200401163000,92116.0,63084.1,65500.0,29135.2,46.1847,10887.8,17.2592
20200401163500,92068.7,62798.1,65500.0,29341.6,46.7237,10525.3,16.7605
20200401164000,92079.3,64020.0,65500.0,28460.8,44.4562,10518.7,16.4304
20200401164500,92053.0,62874.0,65500.0,29254.8,46.5293,10461.0,16.638
20200401165000,92041.9,62909.3,65500.0,29217.3,46.4436,10483.8,16.665
20200401165500,92062.1,63057.2,65500.0,29121.1,46.1821,10654.5,16.8965
20200401170000,92045.8,62992.4,65500.0,29139.7,46.259,10905.0,17.3116
20200401170500,92240.8,62881.0,65500.0,29437.7,46.8149,11566.4,18.3942
20200401171000,92205.7,63077.9,65500.0,29206.2,46.3019,11403.1,18.0779
20200401171500,92189.4,62876.7,65500.0,29389.8,46.742,11643.2,18.5175
20200401172000,92066.1,63078.1,65500.0,29075.9,46.095,11588.3,18.3713
20200401172500,91944.7,62967.8,65500.0,29071.7,46.1691,11639.6,18.485
20200401173000,91815.3,63060.6,65500.0,28804.6,45.6776,11418.6,18.1073
20200401173500,91762.0,62704.4,65500.0,29127.9,46.4527,11719.8,18.6905
20200401174000,91737.6,62660.0,65500.0,29085.8,46.4185,11604.5,18.5198
20200401174500,91734.0,62703.0,65500.0,29076.3,46.3715,11514.8,18.3641
20200401175000,91715.0,62641.0,65500.0,29116.7,46.4819,11413.3,18.2203
20200401175500,91718.3,63080.8,65500.0,28737.9,45.5573,10952.5,17.3627
20200401180000,91706.3,62961.3,65500.0,28827.8,45.7865,10855.9,17.2422
20200401180500,91702.0,63026.4,65500.0,28750.9,45.6173,9810.92,15.5664
20200401181000,91665.9,63240.1,65500.0,28464.6,45.0104,9452.91,14.9477
20200401181500,91563.2,62926.6,65500.0,28673.2,45.5661,9622.79,15.2921
20200401182000,91454.1,63215.0,65500.0,28285.8,44.7454,9263.74,14.6543
20200401182500,91414.7,63346.9,65500.0,28147.5,44.4338,9093.2,14.3546
20200401183000,91403.2,63576.9,65500.0,27868.2,43.8339,8802.91,13.8461
20200401183500,91384.5,63550.4,65500.0,27868.2,43.8521,8671.27,13.6447
20200401184000,91375.8,63692.2,65500.0,27701.2,43.4923,8422.97,13.2245
20200401184500,91357.7,63991.0,65500.0,27413.0,42.8388,8120.05,12.6894
20200401185000,91351.2,64189.8,65500.0,27209.3,42.3888,7859.31,12.2439
20200401185500,91346.5,64331.2,65500.0,27067.5,42.0752,7666.87,11.9178
20200401190000,91355.0,64550.2,65500.0,26839.3,41.5789,7401.63,11.4665
20200401190500,91556.7,64753.0,65500.0,26835.8,41.4433,7291.29,11.2602
20200401191000,91561.8,64905.4,65500.0,26706.3,41.1465,7128.98,10.9836
20200401191500,91549.0,64723.5,65500.0,26888.9,41.5443,7239.21,11.1848
20200401192000,91510.9,64668.7,65500.0,26874.6,41.5573,7171.65,11.0898
20200401192500,91499.3,64972.8,65500.0,26577.8,40.9061,6914.48,10.6421
20200401193000,91490.9,64717.4,65500.0,26814.1,41.4325,6962.45,10.7582
20200401193500,91491.0,64685.2,65500.0,26859.5,41.5235,6975.2,10.7833
20200401194000,91485.7,64567.7,65500.0,26959.5,41.7539,7063.41,10.9395
20200401194500,91485.8,64357.0,65500.0,27193.2,42.2536,7174.52,11.148
20200401195000,91464.7,64366.6,65500.0,27117.1,42.1292,7034.5,10.9288
20200401195500,91486.7,64165.2,65500.0,27341.8,42.6116,7205.53,11.2297
20200401200000,91472.6,64046.5,65500.0,27464.1,42.8815,7320.31,11.4297
20200401200500,91781.9,63796.3,65500.0,28042.5,43.9564,7685.38,12.0467
20200401201000,91795.2,63598.2,65500.0,28223.3,44.3776,7438.82,11.6966
20200401201500,91769.0,63772.9,65500.0,28049.1,43.9829,7212.8,11.3101
20200401202000,91775.6,63755.6,65500.0,28030.1,43.965,7214.57,11.316
20200401202500,91794.2,63508.5,65500.0,28317.0,44.5878,7642.15,12.0333
20200401203000,91792.7,63299.9,65500.0,28502.0,45.027,7651.86,12.0883
20200401203500,91808.5,63116.8,65500.0,28718.9,45.5012,7556.61,11.9724
20200401204000,91830.9,63387.9,65500.0,28482.0,44.9329,7355.25,11.6036
20200401204500,91821.8,63216.3,65500.0,28600.6,45.2424,7434.85,11.761
20200401205000,91820.4,62842.5,65500.0,29059.1,46.2412,7828.2,12.4569
20200401205500,91823.8,62660.5,65500.0,29195.2,46.5926,7930.89,12.6569
20200401210000,91826.3,62519.0,65500.0,29392.2,47.0133,7837.74,12.5366
20200401210500,92022.6,62406.1,65500.0,29613.4,47.4527,7802.37,12.5026
20200401211000,92039.2,62328.7,65500.0,29751.1,47.7327,8321.47,13.3509
20200401211500,92048.8,62123.4,65500.0,29946.4,48.2047,8176.3,13.1614
20200401212000,92023.8,62129.8,65500.0,29955.1,48.2138,7949.39,12.7948
20200401212500,92022.9,62133.6,65500.0,29934.4,48.1774,7963.17,12.8162
20200401213000,92013.5,62039.1,65500.0,30015.7,48.3819,8072.24,13.0115
20200401213500,91985.1,61900.9,65500.0,30135.3,48.6831,8148.73,13.1642
20200401214000,91977.6,61969.3,65500.0,30059.3,48.5067,8194.51,13.2235
20200401214500,91986.9,61773.4,65500.0,30219.3,48.9196,8347.52,13.5131
20200401215000,91934.1,61769.8,65500.0,30213.1,48.9125,8480.71,13.7295
20200401215500,91928.4,61743.5,65500.0,30227.8,48.9571,8481.86,13.7373
20200401220000,91903.5,61843.7,65500.0,30105.9,48.6806,8361.3,13.5201
20200401220500,91996.6,61736.6,65500.0,30322.2,49.1155,8528.99,13.8151
20200401221000,91965.0,61584.8,65500.0,30420.3,49.3957,8594.69,13.9559
20200401221500,91918.2,61456.7,65500.0,30472.8,49.5841,8631.16,14.0443
20200401222000,91887.7,61181.3,65500.0,30754.2,50.2672,8851.21,14.4672
20200401222500,91879.9,61192.3,65500.0,30715.2,50.1946,8451.58,13.8115
20200401223000,91889.8,61032.1,65500.0,30866.6,50.5744,8578.64,14.056
20200401223500,91858.7,60996.6,65500.0,30880.9,50.6273,8661.77,14.2004
20200401224000,91848.6,60913.1,65500.0,31034.5,50.9488,8776.16,14.4077
20200401224500,91847.2,61107.7,65500.0,30753.8,50.3272,8513.14,13.9314
20200401225000,91798.9,61123.2,65500.0,30742.8,50.2964,8470.9,13.8587
20200401225500,91781.2,60849.9,65500.0,30968.4,50.8931,9044.43,14.8635
20200401230000,91766.3,61021.8,65500.0,30793.1,50.4624,8891.86,14.5716
20200401230500,91893.8,62130.5,65500.0,29830.3,48.0123,8233.47,13.2519
20200401231000,91868.7,62534.0,65500.0,29385.2,46.9907,7803.13,12.4782
20200401231500,91821.5,62721.4,65500.0,29157.5,46.4874,7571.12,12.071
20200401232000,91803.5,62647.7,65500.0,29158.3,46.5434,7501.66,11.9744
20200401232500,91809.5,62347.6,65500.0,29466.7,47.262,7797.81,12.507
20200401233000,91803.3,61855.5,65500.0,29991.2,48.4859,8417.36,13.6081
20200401233500,91799.5,61695.8,65500.0,30187.1,48.9289,7999.36,12.9658
20200401234000,91792.1,61398.5,65500.0,30458.9,49.6087,8232.54,13.4084
20200401234500,91775.9,61267.7,65500.0,30599.4,49.9438,8092.62,13.2086
20200401235000,91749.9,60636.0,65500.0,31108.2,51.3032,8531.3,14.0697
20200401235500,91732.1,59996.9,65500.0,31765.9,52.9459,8102.76,13.5053
20200402000000,91723.8,59646.5,65500.0,32049.0,53.7316,8347.75,13.9954
20200402000500,92095.3,59787.2,65500.0,32318.1,54.0552,7999.07,13.3792
20200402001000,92087.5,59116.4,65500.0,32974.7,55.7793,8346.43,14.1186
20200402001500,92058.6,58776.8,65500.0,33337.2,56.7183,8530.07,14.5126
20200402002000,92021.3,58419.6,64500.0,33639.9,57.5832,8561.82,14.6557
20200402002500,92024.0,58228.9,64500.0,33778.4,58.0096,9358.83,16.0725
20200402003000,92016.5,58125.6,64500.0,33943.0,58.3959,9368.03,16.1169
20200402003500,92020.0,57915.1,64500.0,34176.1,59.0107,9897.35,17.0894
20200402004000,92006.5,57833.0,64500.0,34233.3,59.1933,9982.2,17.2604
20200402004500,92009.8,57765.2,64500.0,34292.6,59.3655,10225.5,17.7019
20200402005000,92005.2,57501.7,64500.0,34571.3,60.1222,10476.1,18.2188
20200402005500,92002.7,57601.9,64500.0,34456.5,59.8183,10386.1,18.0309
20200402010000,92013.4,57646.8,64500.0,34383.1,59.6445,10351.6,17.9569
20200402010500,92075.0,57487.1,64500.0,34627.3,60.2349,10854.9,18.8823
20200402011000,92095.6,57612.6,64500.0,34564.5,59.9947,10775.3,18.703
20200402011500,92085.6,57084.5,64500.0,35025.3,61.357,11243.6,19.6964
20200402012000,92085.3,57058.3,64500.0,35115.3,61.5429,11140.7,19.5251
20200402012500,92078.8,56923.7,64500.0,35142.9,61.737,11057.4,19.425
20200402013000,92066.0,56603.1,64500.0,35459.5,62.6458,10982.4,19.4025
20200402013500,92080.0,57088.8,64500.0,35050.0,61.3957,10885.3,19.0673
20200402014000,92046.5,57270.7,64500.0,34864.3,60.8763,10711.6,18.7034
20200402014500,92052.5,57134.6,64500.0,34970.4,61.207,10348.0,18.1115
20200402015000,92056.8,57144.8,64500.0,34964.4,61.1857,10328.9,18.075
20200402015500,92066.2,57011.5,64500.0,35100.0,61.5666,10474.6,18.3728
20200402020000,92049.6,56769.5,64500.0,35302.4,62.1855,10663.1,18.7832
20200402020500,92114.6,56691.0,64500.0,35471.7,62.5703,10816.1,19.0791
20200402021000,92079.2,56374.2,64500.0,35760.3,63.4338,11104.7,19.6982
20200402021500,92068.8,56335.4,64500.0,35786.6,63.5242,11154.2,19.7997
20200402022000,92034.9,56484.9,64500.0,35624.4,63.0689,10979.4,19.4379
20200402022500,92038.4,56308.0,64500.0,35757.4,63.5033,11095.1,19.7043
20200402023000,92021.3,56413.6,64500.0,35645.5,63.1859,10988.8,19.479
20200402023500,92004.7,56462.8,64500.0,35609.7,63.0677,10954.4,19.401
20200402024000,91982.4,56575.9,64500.0,35417.7,62.6022,10792.8,19.0768
20200402024500,91965.0,56821.5,64500.0,35193.2,61.9365,10495.0,18.4701
20200402025000,91942.6,56824.9,64500.0,35187.7,61.923,10508.8,18.4934
20200402025500,91945.7,56738.1,64500.0,35246.0,62.1205,10576.0,18.6401
20200402030000,91963.7,56731.4,64500.0,35282.3,62.1918,10607.2,18.6973
20200402030500,91981.7,56758.8,64500.0,35257.8,62.1187,10571.9,18.6261
20200402031000,92000.5,56378.4,64500.0,35677.6,63.2824,10946.7,19.4165
20200402031500,92027.6,56519.8,64500.0,35537.9,62.877,10820.5,19.1447
20200402032000,92016.9,56746.6,64500.0,35327.2,62.2543,10601.1,18.6815
20200402032500,92030.0,56480.8,64500.0,35596.6,63.0243,10897.8,19.2947
20200402033000,92046.1,56456.3,64500.0,35612.0,63.0788,10959.0,19.4115
20200402033500,92062.0,56364.8,64500.0,35740.0,63.4084,11074.8,19.6485
20200402034000,92055.7,56802.8,64500.0,35303.0,62.1501,10648.9,18.7471
20200402034500,92081.7,56731.1,64500.0,35384.6,62.3725,10737.6,18.9271
20200402035000,92070.2,56895.7,64500.0,35274.5,61.9985,10603.1,18.636
20200402035500,92081.0,56666.3,64500.0,35466.1,62.5876,10828.7,19.1096
20200402040000,92072.8,56647.4,64500.0,35459.9,62.5976,10825.9,19.111
20200402040500,92041.6,56499.5,64500.0,35570.0,62.9564,10957.7,19.3944
20200402041000,92003.0,56579.9,64500.0,35489.6,62.7248,10903.1,19.2703
