기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20210101023500,98128.2,61078.2,64900.0,37039.6,60.6429,10434.1,17.0832
20210101024000,98129.2,60860.3,64900.0,37255.4,61.2147,10485.4,17.2286
20210101024500,98125.3,60498.2,64900.0,37615.3,62.176,10746.1,17.7627
20210101025000,98119.7,60225.2,64900.0,37898.6,62.9282,10908.0,18.1121
20210101025500,98114.3,60054.5,64900.0,38072.4,63.3965,10932.4,18.2041
20210101030000,98119.8,60175.2,64900.0,37946.7,63.0603,10744.3,17.855
20210101030500,98136.4,60336.2,64900.0,37776.0,62.6092,10542.8,17.4733
20210101031000,98132.4,60078.1,64900.0,38024.9,63.2925,10757.7,17.9061
20210101031500,98127.6,59969.3,64900.0,38159.5,63.6317,10908.9,18.1908
20210101032000,98125.8,59952.0,64900.0,38178.9,63.6824,10931.4,18.2336
20210101032500,98197.0,60113.7,64900.0,38099.2,63.3786,10842.9,18.0373
20210101033000,98239.1,59736.1,64900.0,38491.0,64.435,11015.2,18.4398
20210101033500,98238.2,60003.2,64900.0,38243.8,63.7363,10664.5,17.7733
20210101034000,98264.2,59915.9,64900.0,38314.9,63.9478,10578.0,17.6548
20210101034500,98271.5,59752.6,64900.0,38498.4,64.4297,10703.6,17.9133
20210101035000,98264.3,59712.1,64900.0,38560.6,64.5776,10776.4,18.0472
20210101035500,98271.6,59552.7,64900.0,38705.1,64.9931,10919.0,18.335
20210101040000,98264.1,59608.5,64900.0,38645.3,64.8319,10856.7,18.2134
20210101040500,98270.7,59729.3,64900.0,38551.1,64.543,10773.8,18.0377
20210101041000,98276.1,59772.5,64900.0,38520.3,64.4449,10694.1,17.8913
20210101041500,98271.2,59693.2,64900.0,38573.1,64.6189,10727.2,17.9705
20210101042000,98219.1,59793.6,64900.0,38391.9,64.2074,10639.8,17.7942
20210101042500,98220.5,59767.8,64900.0,38478.7,64.3803,10707.0,17.9143
20210101043000,98196.2,59697.0,64900.0,38476.5,64.4529,10721.7,17.9601
20210101043500,98199.1,59481.7,64900.0,38723.3,65.1012,11049.8,18.5769
20210101044000,98209.7,59531.1,64900.0,38675.2,64.9663,11006.5,18.4887
20210101044500,98209.8,59768.6,64900.0,38454.3,64.3386,10775.4,18.0286
20210101045000,98185.9,59554.3,64900.0,38633.4,64.8708,11002.7,18.4751
20210101045500,98186.5,59577.8,64900.0,38597.9,64.7857,10916.6,18.3232
20210101050000,98205.6,59781.3,64900.0,38431.5,64.2869,10813.2,18.088
20210101050500,98221.5,60109.3,64900.0,38115.8,63.4108,10498.0,17.4648
20210101051000,98240.7,59880.2,64900.0,38365.3,64.0701,10727.4,17.9148
20210101051500,98243.6,59893.2,64900.0,38332.1,64.0008,10700.8,17.8665
20210101052000,98235.6,59905.2,64900.0,38350.3,64.0183,10701.9,17.8648
20210101052500,98239.8,59687.8,64900.0,38546.7,64.5806,10885.9,18.2381
20210101053000,98219.7,59965.6,64900.0,38254.5,63.794,10616.7,17.7046
20210101053500,98215.9,60065.3,64900.0,38152.5,63.5184,10489.3,17.4632
20210101054000,98217.8,59920.5,64900.0,38294.3,63.9085,10649.4,17.7725
20210101054500,98224.4,60104.6,64900.0,38128.7,63.4372,10493.6,17.4589
20210101055000,98217.8,60137.5,64900.0,38015.7,63.2146,10393.6,17.283
20210101055500,98212.4,60172.7,64900.0,38049.1,63.2333,10409.1,17.2988
20210101060000,98188.3,60271.2,64900.0,37925.5,62.9247,10272.7,17.044
20210101060500,98190.3,60320.7,64900.0,37848.4,62.7452,10171.1,16.8618
20210101061000,98189.0,60381.9,64900.0,37797.7,62.5978,10131.4,16.7789
20210101061500,98179.8,60124.8,64900.0,38068.3,63.3155,10384.1,17.2709
20210101062000,98167.0,60326.6,64900.0,37834.1,62.7154,10166.1,16.8517
20210101062500,98168.7,60253.9,64900.0,37921.5,62.9362,10252.5,17.0155
20210101063000,98133.9,60113.6,64900.0,38023.0,63.252,10356.6,17.2285
20210101063500,98129.1,60070.3,64900.0,38054.9,63.3507,10384.2,17.2868
20210101064000,98108.7,60190.5,64900.0,38007.9,63.146,10258.8,17.0439
20210101064500,98107.4,60369.9,64900.0,37712.2,62.4686,10085.4,16.706
20210101065000,98089.5,60284.0,64900.0,37806.0,62.7131,10153.0,16.842
20210101065500,98087.6,60201.6,64900.0,37882.7,62.9263,10243.9,17.0161
20210101070000,98062.4,60312.1,64900.0,37728.3,62.5552,10083.8,16.7194
20210101070500,97950.9,60339.6,64900.0,37607.6,62.3266,10026.0,16.616
20210101071000,97932.1,60205.9,64900.0,37699.0,62.6168,10092.1,16.7626
20210101071500,97935.1,60270.3,64900.0,37639.2,62.4507,9905.58,16.4353
20210101072000,97517.1,60191.3,64900.0,37298.7,61.967,9955.32,16.5395
20210101072500,97516.8,60194.2,64900.0,37337.2,62.0278,9868.87,16.3951
20210101073000,97499.9,59970.4,64900.0,37538.6,62.5952,9976.77,16.6362
20210101073500,97493.9,59787.3,64900.0,37680.5,63.0243,10134.0,16.9501
20210101074000,97476.6,59948.6,64900.0,37561.5,62.6561,9831.19,16.3994
20210101074500,97470.1,59958.6,64900.0,37454.5,62.4673,9330.81,15.5621
20210101075000,97468.5,59714.5,64900.0,37757.8,63.2306,9533.99,15.966
20210101075500,97460.5,59885.1,64900.0,37584.7,62.7614,9109.8,15.2121
20210101080000,97467.5,59805.3,64900.0,37630.1,62.921,8962.83,14.9867
20210101080500,97230.2,60139.1,64900.0,37098.5,61.6879,8466.73,14.0786
20210101081000,97233.2,59975.8,64900.0,37223.0,62.0634,8553.0,14.2608
20210101081500,97229.2,60126.3,64900.0,37112.3,61.7239,8351.42,13.8898
20210101082000,97229.4,59745.1,64900.0,37450.8,62.6843,8698.69,14.5597
20210101082500,97222.3,59700.3,64900.0,37527.4,62.8596,8241.5,13.8048
20210101083000,97229.0,59656.2,64900.0,37589.8,63.0107,8607.42,14.4284
20210101083500,97230.9,59370.4,64900.0,37848.4,63.7496,8841.06,14.8914
20210101084000,97237.5,59539.8,64900.0,37688.9,63.3003,8659.74,14.5445
20210101084500,97235.9,59470.1,64900.0,37740.8,63.4619,8615.04,14.4863
20210101085000,97260.2,59314.5,64900.0,37908.2,63.9105,8630.99,14.5512
20210101085500,97266.0,59258.0,64900.0,38014.3,64.1505,8863.92,14.9582
20210101090000,97273.6,58900.8,64900.0,38352.2,65.1132,9117.63,15.4796
20210101090500,96799.0,58740.7,64900.0,38064.0,64.8001,9313.87,15.8559
20210101091000,96849.9,58808.8,64900.0,38073.0,64.7403,9231.04,15.6967
20210101091500,96848.8,58811.4,64900.0,38019.0,64.6456,9231.14,15.6962
20210101092000,97016.3,59014.6,64900.0,38008.6,64.4055,9195.52,15.5818
20210101092500,97013.1,58899.8,64900.0,38110.7,64.7043,9302.45,15.7937
20210101093000,97093.9,58587.1,64900.0,38467.0,65.6578,9638.64,16.4518
20210101093500,97094.1,58118.8,64900.0,38953.6,67.0242,10118.0,17.4092
20210101094000,97111.2,58558.7,64900.0,38562.6,65.8529,9546.75,16.3029
20210101094500,97114.9,58840.9,64900.0,38286.1,65.0672,9423.74,16.0156
20210101095000,97137.0,58894.5,64900.0,38271.7,64.9834,9363.18,15.8982
20210101095500,97136.9,59118.2,64900.0,38130.4,64.4985,9129.75,15.4432
20210101100000,97187.7,58870.9,64900.0,38304.8,65.0658,9364.71,15.9072
20210101100500,97061.0,59243.1,64900.0,37820.5,63.8395,8971.63,15.1437
20210101101000,97155.0,59216.4,64900.0,37917.5,64.0321,8889.86,15.0125
20210101101500,97153.2,59242.0,64900.0,37880.6,63.9421,8675.57,14.6443
20210101102000,97328.8,59106.1,64900.0,38228.6,64.678,9029.79,15.2773
20210101102500,97328.3,59102.5,64900.0,38249.7,64.7175,8961.89,15.1633
20210101103000,97329.1,59202.4,64900.0,38115.9,64.3823,8829.76,14.9145
20210101103500,97380.7,59228.1,64900.0,38115.7,64.354,8817.4,14.8872
20210101104000,97442.6,59178.6,64900.0,38269.8,64.6682,8952.45,15.1278
20210101104500,97444.8,58910.7,64900.0,38529.9,65.4039,9227.57,15.6637
20210101105000,97452.4,59050.8,64900.0,38530.9,65.2504,8958.98,15.1716
20210101105500,97449.7,59046.0,64900.0,38424.1,65.0748,8878.28,15.0362
20210101110000,97449.7,58637.3,64900.0,38786.8,66.1471,8989.74,15.3311
20210101110500,97224.6,58528.2,64900.0,38700.6,66.1229,9041.48,15.4481
20210101111000,97218.6,58695.9,64900.0,38525.4,65.6355,8829.18,15.0422
20210101111500,97275.7,58647.8,64900.0,38665.3,65.9279,8990.09,15.3289
20210101112000,97275.8,58499.9,64900.0,38786.3,66.3015,9055.34,15.4793
20210101112500,97319.2,58659.6,64900.0,38665.2,65.9145,8953.77,15.2639
20210101113000,97319.2,58336.9,64900.0,38966.2,66.7952,9242.47,15.8433
20210101113500,97352.9,58175.0,64900.0,39167.5,67.327,9448.27,16.2411
20210101114000,97351.8,58165.5,64900.0,39192.7,67.3813,9474.42,16.2887
20210101114500,97371.1,58203.6,64900.0,39144.7,67.2547,9417.45,16.1802
20210101115000,97377.5,58491.0,64900.0,38900.6,66.5069,9203.58,15.735
20210101115500,97374.9,58423.0,64900.0,38952.7,66.6736,9234.57,15.8064
20210101120000,97375.9,58155.3,64900.0,39221.6,67.4429,9213.79,15.8434
20210101120500,97168.1,58352.4,64900.0,38797.2,66.4876,8794.39,15.0712
20210101121000,97174.3,58483.0,64900.0,38737.2,66.2367,8663.05,14.8129
20210101121500,97175.3,58358.8,64900.0,38825.9,66.5295,8832.26,15.1344
20210101122000,97176.0,58190.7,64900.0,38985.1,66.9953,9154.83,15.7325
20210101122500,97216.9,58284.3,64900.0,38922.7,66.7808,9309.52,15.9726
20210101123000,97205.7,58283.7,64900.0,38936.0,66.8044,9297.64,15.9524
20210101123500,97273.4,57974.6,64900.0,39277.0,67.7486,9669.02,16.678
20210101124000,97270.1,58160.6,64900.0,39088.1,67.2072,9461.39,16.2677
20210101124500,97267.7,58355.2,64900.0,38896.9,66.6554,9124.57,15.6362
20210101125000,97275.0,58428.3,64900.0,38835.5,66.4669,9178.64,15.7092
20210101125500,97262.3,58329.8,64900.0,38950.1,66.7757,9264.62,15.8832
20210101130000,97263.2,58508.2,64900.0,38754.1,66.2371,9065.65,15.4947
20210101130500,97201.7,58727.7,64900.0,38490.4,65.5405,8942.33,15.2268
20210101131000,97200.1,58934.5,64900.0,38279.2,64.9521,8783.91,14.9045
20210101131500,97186.9,58630.7,64900.0,38534.3,65.7238,8969.98,15.2991
20210101132000,97186.1,58580.5,64900.0,38616.3,65.9201,9116.16,15.5618
20210101132500,97180.1,58665.8,64900.0,38501.3,65.6282,8889.84,15.1533
20210101133000,97175.0,58298.2,64900.0,38876.3,66.6853,9235.37,15.8416
20210101133500,97135.8,58499.8,64900.0,38661.6,66.0884,8724.61,14.9139
20210101134000,97142.8,58708.0,64900.0,38420.0,65.4426,8761.2,14.9234
20210101134500,97162.9,58836.8,64900.0,38575.7,65.5639,8701.47,14.7892
20210101135000,97156.3,58714.0,64900.0,38500.2,65.5725,8999.88,15.3283
20210101135500,97162.7,58548.2,64900.0,38607.5,65.9413,9095.71,15.5354
20210101140000,97165.1,58604.9,64900.0,38568.5,65.811,9040.03,15.4254
20210101140500,97056.1,58338.2,64900.0,38716.0,66.3647,9205.45,15.7795
20210101141000,97053.1,58616.6,64900.0,38435.3,65.5707,8925.18,15.2264
20210101141500,97010.9,58690.0,64900.0,38333.8,65.3157,8876.87,15.125
20210101142000,97021.3,58580.1,64900.0,38432.6,65.6069,8984.76,15.3375
20210101142500,96919.3,58593.4,64900.0,38321.6,65.4026,9189.1,15.6828
20210101143000,96925.9,58834.5,64900.0,38101.0,64.7596,8593.17,14.6057
20210101143500,96925.4,58586.0,64900.0,38303.3,65.3797,8584.51,14.6528
20210101144000,96923.5,58698.4,64900.0,38201.8,65.0816,8699.62,14.8209
20210101144500,96919.5,58785.8,64900.0,38150.7,64.8978,8682.57,14.7698
20210101145000,96924.8,58812.4,64900.0,38116.1,64.8097,8684.06,14.7657
20210101145500,96918.3,58751.2,64900.0,38123.5,64.8897,8554.13,14.5599
20210101150000,96916.4,58715.0,64900.0,38210.5,65.0779,8871.46,15.1094
20210101150500,96974.5,59290.2,64900.0,37682.3,63.5557,8413.42,14.1902
20210101151000,97009.5,59311.9,64900.0,37694.2,63.5525,8003.51,13.4939
20210101151500,97010.9,59342.7,64900.0,37659.7,63.4615,8285.17,13.9616
20210101152000,97013.1,59370.9,64900.0,37635.0,63.3897,8389.8,14.1312
20210101152500,96949.8,59368.2,64900.0,37590.6,63.3177,8605.11,14.4945
20210101153000,96944.4,59452.9,64900.0,37504.7,63.083,8570.77,14.4161
20210101153500,96892.3,59440.3,64900.0,37464.4,63.0287,8846.7,14.8833
20210101154000,96902.8,59651.7,64900.0,37384.9,62.672,8920.26,14.9539
20210101154500,96882.8,59558.9,64900.0,37311.3,62.6462,8746.91,14.6862
20210101155000,96885.8,59492.7,64900.0,37397.0,62.8598,8868.41,14.9067
20210101155500,96873.8,59544.4,64900.0,37330.4,62.6934,8910.04,14.9637
20210101160000,96881.9,59421.9,64900.0,37557.5,63.2048,9035.2,15.2052
20210101160500,97044.6,59427.8,64900.0,37638.8,63.3355,9590.83,16.1386
20210101161000,97051.3,59829.2,64900.0,37218.6,62.208,9567.45,15.9913
20210101161500,97018.1,59937.7,64900.0,37096.4,61.8916,9900.13,16.5174
20210101162000,97026.9,60104.7,64900.0,36906.8,61.4043,10295.3,17.1289
20210101162500,96931.3,60356.9,64900.0,36569.6,60.589,10464.8,17.3382
20210101163000,96931.1,60579.4,64900.0,36356.7,60.0149,10529.0,17.3804
20210101163500,96852.0,60700.5,64900.0,36167.9,59.5841,10553.2,17.3858
20210101164000,96861.4,60850.2,64900.0,36014.3,59.1852,10615.0,17.4445
20210101164500,96846.8,61037.0,64900.0,35800.8,58.6542,11402.8,18.6817
20210101165000,96851.9,61150.9,64900.0,35795.0,58.5356,11619.4,19.0011
20210101165500,96841.9,61222.6,64900.0,35612.1,58.1682,11441.1,18.6877
20210101170000,96844.4,61935.9,64900.0,35001.4,56.5123,10992.4,17.7481
20210101170500,96990.4,61701.7,64900.0,35273.2,57.1673,11242.6,18.2209
20210101171000,96999.7,62138.0,64900.0,34865.6,56.11,10812.8,17.4012
20210101171500,96951.3,62416.7,64900.0,34525.9,55.3152,10623.5,17.0202
20210101172000,96887.2,62305.4,64900.0,34593.3,55.5221,10726.4,17.2159
20210101172500,96868.7,62596.9,64900.0,34360.3,54.8913,10471.4,16.7283
20210101173000,96870.1,63113.2,64900.0,33755.9,53.4847,10236.8,16.2198
20210101173500,96861.7,63330.5,64900.0,33521.2,52.9307,10065.6,15.8937
20210101174000,96859.7,63572.7,64900.0,33294.5,52.3723,9814.51,15.4382
20210101174500,96832.0,63921.7,64900.0,32949.3,51.5464,9636.57,15.0756
20210101175000,96833.1,63825.8,64900.0,32990.6,51.6884,9994.59,15.6592
20210101175500,96805.0,63928.1,64900.0,32861.5,51.4038,9954.82,15.5719
20210101180000,96803.3,64040.1,64900.0,32737.0,51.1195,9808.14,15.3156
20210101180500,97101.3,64098.0,64900.0,32999.1,51.4823,9900.42,15.4458
20210101181000,97101.7,64287.4,64900.0,32824.8,51.0595,9740.36,15.1513
20210101181500,97098.0,64370.2,64900.0,32728.0,50.8434,9617.18,14.9404
20210101182000,97096.7,64262.6,64900.0,33012.4,51.3712,9773.17,15.2082
20210101182500,97230.6,64068.3,64900.0,33188.2,51.8013,10023.6,15.6452
20210101183000,96790.8,64382.1,64900.0,32403.0,50.3293,9699.37,15.0653
20210101183500,96734.8,64411.9,64900.0,32318.9,50.1753,9674.58,15.0199
20210101184000,96742.9,64060.9,64900.0,32684.3,51.0207,10021.9,15.6444
20210101184500,96729.0,64019.9,64900.0,32681.6,51.0491,10014.3,15.6424
20210101185000,96726.8,64234.2,64900.0,32477.6,50.5613,9883.64,15.3869
20210101185500,96711.8,63984.9,64900.0,32711.2,51.1233,10108.5,15.7983
20210101190000,96717.3,64197.6,64900.0,32519.0,50.6545,9970.01,15.5302
20210101190500,96818.5,64175.8,64900.0,32637.9,50.857,9974.27,15.5421
20210101191000,96821.2,64072.7,64900.0,32776.8,51.1557,10095.4,15.7561
20210101191500,96765.8,63942.3,64900.0,32826.5,51.3376,10167.5,15.901
20210101192000,96763.1,64086.8,64900.0,32681.9,50.9963,10066.1,15.7071
20210101192500,96694.5,63658.1,64900.0,33036.6,51.8969,10656.2,16.7397
20210101193000,96689.8,63605.7,64900.0,33053.9,51.9668,10691.8,16.8095
20210101193500,96685.4,63446.8,64900.0,33232.2,52.3781,10861.5,17.119
20210101194000,96674.8,63346.4,64900.0,33332.0,52.6186,10672.1,16.8472
20210101194500,96653.7,63245.4,64900.0,33397.1,52.8055,10481.5,16.5727
20210101195000,96637.4,63613.2,64900.0,33178.5,52.1567,10028.6,15.765
20210101195500,96621.9,63408.7,64900.0,33228.7,52.404,10208.0,16.0987
20210101200000,96616.4,63216.6,64900.0,33422.4,52.8697,10370.4,16.4046
20210101200500,96648.8,63160.8,64900.0,33498.1,53.0362,10557.1,16.7146
20210101201000,96636.7,63104.0,64900.0,33524.6,53.126,10578.9,16.7642
20210101201500,96625.6,63211.9,64900.0,33381.4,52.8088,10445.0,16.5238
20210101202000,96624.7,62937.3,64900.0,33661.3,53.4838,10729.6,17.0482
20210101202500,96577.9,62755.8,64900.0,33811.7,53.8782,10815.4,17.2341
20210101203000,96566.1,62735.9,64900.0,33843.0,53.9453,10833.1,17.2677
20210101203500,96526.1,62703.0,64900.0,33818.3,53.9342,10625.4,16.9456
20210101204000,96515.3,62761.4,64900.0,33722.4,53.7311,10717.2,17.0761
20210101204500,96529.8,62581.3,64900.0,33953.9,54.2557,10992.6,17.5653
20210101205000,96516.3,62409.8,64900.0,34128.8,54.6851,11157.0,17.8771
20210101205500,96506.9,62308.9,64900.0,34249.4,54.9672,11010.4,17.6708
20210101210000,96498.9,61977.3,64900.0,34524.4,55.7049,11323.8,18.2709
20210101210500,96518.1,61919.0,64900.0,34585.4,55.8558,11369.5,18.3619
20210101211000,96506.2,61786.9,64900.0,34721.0,56.1948,11491.3,18.5983
20210101211500,96446.6,61437.2,64900.0,35031.8,57.0204,11553.9,18.8061
20210101212000,96037.9,61328.1,64900.0,34668.3,56.5292,11575.1,18.874
20210101212500,96006.4,61519.1,64900.0,34488.1,56.0608,11073.1,17.9994
20210101213000,95999.5,61440.7,64900.0,34591.8,56.301,11005.7,17.9127
20210101213500,95975.0,61369.1,64900.0,34583.5,56.3533,10988.9,17.9062
20210101214000,95973.5,61433.2,64900.0,34555.7,56.2492,10953.1,17.8292
20210101214500,95959.5,61741.9,64900.0,34259.2,55.4877,10659.6,17.2648
20210101215000,95952.2,61576.5,64900.0,34347.0,55.7794,10744.6,17.4492
20210101215500,95954.2,61628.4,64900.0,34297.1,55.6515,10645.5,17.2737
20210101220000,95955.7,61671.6,64900.0,34282.3,55.5885,10566.8,17.1339
20210101220500,96281.8,62013.5,64900.0,34249.6,55.2292,10221.4,16.4826
20210101221000,96272.5,62044.3,64900.0,34228.1,55.1672,10069.0,16.2287
20210101221500,96266.8,62167.8,64900.0,34095.9,54.845,10000.5,16.0863
20210101222000,96267.5,62092.8,64900.0,34179.3,55.0455,10191.5,16.4134
20210101222500,96181.7,62008.4,64900.0,34185.6,55.1305,10216.7,16.4764
20210101223000,96176.8,61488.8,64900.0,34721.3,56.4678,10814.6,17.5879
20210101223500,96178.0,61694.2,64900.0,34461.0,55.8579,10303.2,16.7004
20210101224000,96164.3,62055.8,64900.0,34135.8,55.0082,10001.1,16.1163
20210101224500,96162.7,61879.7,64900.0,34262.1,55.3689,10469.2,16.9187
20210101225000,96162.5,61944.3,64900.0,34209.0,55.2255,10458.5,16.8837
20210101225500,96171.9,62372.9,64900.0,33823.0,54.227,10274.4,16.4725
20210101230000,96175.6,62600.2,64900.0,33548.4,53.5914,10020.9,16.0078
20210101230500,96128.5,63383.4,64900.0,32760.1,51.6856,9282.31,14.6447
20210101231000,96138.6,63776.0,64900.0,32370.0,50.7558,8922.93,13.991
20210101231500,96140.6,63711.5,64900.0,32408.8,50.8681,8930.64,14.0173
20210101232000,96144.8,63553.2,64900.0,32591.9,51.2829,8973.19,14.1192
20210101232500,96112.4,63314.6,64900.0,32925.8,52.0035,9198.28,14.5279
20210101233000,96101.9,63066.6,64900.0,33042.0,52.3923,9439.68,14.9678
20210101233500,96108.6,63094.5,64900.0,33019.4,52.3333,8896.84,14.1008
20210101234000,96079.8,63011.8,64900.0,33066.4,52.4764,8770.55,13.9189
20210101234500,96076.3,62721.5,64900.0,33340.3,53.1561,8783.85,14.0045
20210101235000,96076.6,62684.1,64900.0,33391.9,53.2702,8627.89,13.7641
20210101235500,96099.9,62318.2,64900.0,33768.4,54.187,8867.18,14.2289
20210102000000,96106.2,61985.4,64900.0,34135.1,55.0697,9109.94,14.6969
20210102000500,95394.4,61728.2,64900.0,33675.7,54.5548,9097.41,14.7379
20210102001000,95391.7,61523.1,64900.0,33855.7,55.0292,9518.43,15.4713
20210102001500,95380.9,60941.8,64900.0,34424.5,56.4875,9718.19,15.9467
20210102002000,95376.7,60875.2,64900.0,34494.2,56.6638,9412.28,15.4616
20210102002500,95376.5,60671.3,64900.0,34696.1,57.1871,9729.87,16.037
20210102003000,95377.3,60581.2,64000.0,34800.1,57.4437,9735.61,16.0703
20210102003500,95380.7,60379.6,64000.0,34985.7,57.943,9906.09,16.4064
20210102004000,95385.0,60326.4,64000.0,35043.3,58.0894,9805.33,16.2538
20210102004500,95368.4,60307.1,64000.0,35071.9,58.1555,9953.89,16.5053
20210102005000,95372.9,60090.2,64000.0,35279.8,58.7114,9971.18,16.5937
20210102005500,95398.8,59922.8,64000.0,35471.8,59.1958,9945.08,16.5965
20210102010000,95390.9,59536.3,64000.0,35851.0,60.2171,10002.1,16.8
20210102010500,95382.2,59495.0,64000.0,35856.0,60.2672,9628.07,16.183
20210102011000,95380.2,59264.8,64000.0,36140.4,60.9812,10132.6,17.0972
20210102011500,95381.6,59059.2,64000.0,36403.8,61.6395,10286.0,17.4165
20210102012000,95385.4,59246.5,64000.0,36132.3,60.9863,10136.9,17.1097
20210102012500,95373.0,58946.0,64000.0,36401.6,61.7541,10408.6,17.6578
20210102013000,95373.3,59135.8,64000.0,36247.4,61.2952,10520.3,17.79
20210102013500,95363.9,59264.4,64000.0,36196.9,61.0769,10410.4,17.5659
20210102014000,95362.8,59197.3,64000.0,36171.8,61.1038,10474.5,17.6941
20210102014500,95352.5,59247.7,64000.0,36086.9,60.9086,10439.6,17.6203
20210102015000,95353.4,59165.2,64000.0,36176.2,61.1444,10503.5,17.7528
20210102015500,95357.4,59494.2,64000.0,35860.3,60.2752,10251.2,17.2306
20210102020000,95359.5,59673.7,64000.0,35705.1,59.8339,10099.8,16.925
20210102020500,95385.1,59453.9,64000.0,35977.1,60.5125,10342.6,17.3959
20210102021500,95386.5,59073.2,64000.0,36293.8,61.4388,10673.8,18.0688
20210102022000,95388.7,59324.8,64000.0,36059.3,60.7829,10459.0,17.63
20210102022500,95388.6,59507.0,64000.0,35856.2,60.2555,10253.0,17.2299
20210102023000,95387.3,59370.2,64000.0,36040.9,60.7054,10434.2,17.5748
20210102023500,95395.8,59628.9,64000.0,35820.2,60.0718,10196.5,17.1
20210102024000,95398.6,59417.6,64000.0,36015.3,60.6138,10389.0,17.4847
20210102024500,95400.8,59403.1,64000.0,35965.5,60.5448,10400.6,17.5086
20210102025000,95398.7,59163.2,64000.0,36238.0,61.2509,10656.6,18.0123
20210102025500,95393.5,59034.1,64000.0,36366.6,61.6027,10835.4,18.3544
20210102030000,95391.0,59092.4,64000.0,36308.3,61.4432,10778.8,18.2405
20210102030500,95421.1,58953.4,64000.0,36456.1,61.8389,10866.6,18.4325
20210102031000,95413.0,58785.9,64000.0,36633.1,62.3162,11063.0,18.8191
20210102031500,95425.2,58784.8,64000.0,36636.2,62.3226,11042.5,18.7846
20210102032000,95433.8,58872.2,64000.0,36559.0,62.099,10977.1,18.6457
20210102032500,95440.3,58563.8,64000.0,36874.0,62.9638,11285.2,19.27
20210102033000,95432.4,58799.8,64000.0,36639.3,62.312,11062.9,18.8145
20210102033500,95447.5,58888.1,64000.0,36574.5,62.1084,10962.2,18.6154
20210102034000,95446.4,58818.1,64000.0,36622.3,62.2637,11058.2,18.8007
20210102034500,95458.7,58836.6,64000.0,36606.6,62.2173,11067.4,18.8104
20210102035000,95455.9,58907.1,64000.0,36581.8,62.1008,10957.2,18.6008
20210102035500,95454.7,58560.5,64000.0,36887.6,62.9905,11316.7,19.3249
20210102040000,95508.3,58795.4,64000.0,36702.5,62.4241,11142.8,18.9519
20210102040500,95549.1,58840.9,64000.0,36700.5,62.3724,11160.5,18.9673
20210102041000,95555.3,58668.6,64000.0,36900.2,62.896,11296.6,19.255
20210102041500,95550.0,58842.6,64000.0,36728.2,62.4177,11076.3,18.8235
