기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20160401172500,89686.0,61321.9,63800.0,28364.1,46.2545,27821.1,45.369
20160401173000,89686.0,61416.2,63800.0,28269.8,46.0298,27726.8,45.1457
20160401173500,89686.0,61510.1,63800.0,28175.9,45.807,27632.9,44.9242
20160401174000,89686.0,61441.1,63800.0,28244.9,45.9707,27701.9,45.0869
20160401174500,89686.0,61143.9,63800.0,28542.1,46.6802,27999.1,45.7921
20160401175000,89686.0,61077.1,63800.0,28608.9,46.8407,28065.9,45.9516
20160401175500,89686.0,61237.0,63800.0,28449.0,46.4573,27906.0,45.5705
20160401180000,89686.0,60928.0,63800.0,28758.0,47.2,28215.0,46.3088
20160401180500,89686.0,60784.4,63800.0,28901.6,47.5476,28358.6,46.6543
20160401181000,89686.0,60782.1,63800.0,28903.9,47.5533,28360.9,46.6599
20160401181500,89686.0,60893.0,63800.0,28793.0,47.2846,28250.0,46.3929
20160401182000,89686.0,61072.8,63800.0,28613.2,46.8509,28070.2,45.9618
20160401182500,89686.0,60932.3,63800.0,28753.7,47.1896,28210.7,46.2985
20160401183000,89686.0,61190.9,63800.0,28495.1,46.5675,27952.1,45.6801
20160401183500,89686.0,61367.7,63800.0,28318.3,46.1452,27775.3,45.2604
20160401184000,89686.0,61492.3,63800.0,28193.7,45.8492,27650.7,44.9661
20160401184500,89686.0,61564.6,63800.0,28121.4,45.6778,27578.4,44.7958
20160401185000,89686.0,61780.2,63800.0,27905.8,45.1694,27362.8,44.2905
20160401185500,89686.0,62093.7,63800.0,27592.3,44.4365,27049.3,43.562
20160401190000,89686.0,61990.1,63800.0,27695.9,44.6781,27152.9,43.8021
20160401190500,89686.0,62165.2,63800.0,27520.8,44.2705,26977.8,43.397
20160401191000,89686.0,62448.3,63800.0,27237.7,43.6165,26694.7,42.747
20160401191500,89686.0,62575.9,63800.0,27110.1,43.3236,26567.1,42.4559
20160401192000,89686.0,62931.2,63800.0,26754.8,42.5144,26211.8,41.6516
20160401192500,89686.0,62549.4,63800.0,27136.6,43.3842,26593.6,42.5161
20160401193000,89686.0,62713.1,63800.0,26972.9,43.0099,26429.9,42.1441
20160401193500,89686.0,62619.4,63800.0,27066.6,43.2241,26523.6,42.3569
20160401194000,89686.0,62360.7,63800.0,27325.3,43.8181,26782.3,42.9473
20160401194500,89686.0,62320.2,63800.0,27365.8,43.9116,26822.8,43.0403
20160401195000,89686.0,62192.1,63800.0,27493.9,44.2081,26950.9,43.335
