base_date,base_time,target_date,target_time,city,city_x,city_y,forecast_temp
2021-07-19,14:00:00,2021-07-21,08:00:00,jeonbuk,63,89,27.0
2021-07-19,14:00:00,2021-07-21,08:00:00,jeonnam,51,67,27.0
2021-07-19,14:00:00,2021-07-21,08:00:00,sejong,66,103,26.0
2021-07-19,14:00:00,2021-07-21,08:00:00,seoul,60,127,28.0
2021-07-19,14:00:00,2021-07-21,08:00:00,ulsan,102,84,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,busan,98,76,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,chungbuk,69,107,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,chungnam,68,100,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,daegu,89,90,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,daejeon,67,100,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,gangwon,73,134,27.0
2021-07-19,14:00:00,2021-07-21,09:00:00,gwangju,58,74,29.0
2021-07-19,14:00:00,2021-07-21,09:00:00,gyeongbuk,89,91,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,gyeonggi,60,120,29.0
2021-07-19,14:00:00,2021-07-21,09:00:00,gyeongnam,91,77,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,incheon,55,124,29.0
2021-07-19,14:00:00,2021-07-21,09:00:00,jeju,52,38,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,jeonbuk,63,89,29.0
2021-07-19,14:00:00,2021-07-21,09:00:00,jeonnam,51,67,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,sejong,66,103,28.0
2021-07-19,14:00:00,2021-07-21,09:00:00,seoul,60,127,29.0
2021-07-19,14:00:00,2021-07-21,09:00:00,ulsan,102,84,29.0
2021-07-19,14:00:00,2021-07-21,10:00:00,busan,98,76,29.0
2021-07-19,14:00:00,2021-07-21,10:00:00,chungbuk,69,107,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,chungnam,68,100,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,daegu,89,90,29.0
2021-07-19,14:00:00,2021-07-21,10:00:00,daejeon,67,100,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,gangwon,73,134,29.0
2021-07-19,14:00:00,2021-07-21,10:00:00,gwangju,58,74,31.0
2021-07-19,14:00:00,2021-07-21,10:00:00,gyeongbuk,89,91,29.0
2021-07-19,14:00:00,2021-07-21,10:00:00,gyeonggi,60,120,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,gyeongnam,91,77,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,incheon,55,124,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,jeju,52,38,28.0
2021-07-19,14:00:00,2021-07-21,10:00:00,jeonbuk,63,89,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,jeonnam,51,67,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,sejong,66,103,29.0
2021-07-19,14:00:00,2021-07-21,10:00:00,seoul,60,127,30.0
2021-07-19,14:00:00,2021-07-21,10:00:00,ulsan,102,84,29.0
2021-07-19,14:00:00,2021-07-21,11:00:00,busan,98,76,30.0
2021-07-19,14:00:00,2021-07-21,11:00:00,chungbuk,69,107,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,chungnam,68,100,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,daegu,89,90,30.0
2021-07-19,14:00:00,2021-07-21,11:00:00,daejeon,67,100,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,gangwon,73,134,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,gwangju,58,74,32.0
2021-07-19,14:00:00,2021-07-21,11:00:00,gyeongbuk,89,91,30.0
2021-07-19,14:00:00,2021-07-21,11:00:00,gyeonggi,60,120,32.0
2021-07-19,14:00:00,2021-07-21,11:00:00,gyeongnam,91,77,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,incheon,55,124,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,jeju,52,38,29.0
2021-07-19,14:00:00,2021-07-21,11:00:00,jeonbuk,63,89,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,jeonnam,51,67,30.0
2021-07-19,14:00:00,2021-07-21,11:00:00,sejong,66,103,31.0
2021-07-19,14:00:00,2021-07-21,11:00:00,seoul,60,127,32.0
2021-07-19,14:00:00,2021-07-21,11:00:00,ulsan,102,84,30.0
2021-07-19,14:00:00,2021-07-21,12:00:00,busan,98,76,31.0
2021-07-19,14:00:00,2021-07-21,12:00:00,chungbuk,69,107,32.0
2021-07-19,14:00:00,2021-07-21,12:00:00,chungnam,68,100,32.0
2021-07-19,14:00:00,2021-07-21,12:00:00,daegu,89,90,31.0
2021-07-19,14:00:00,2021-07-21,12:00:00,daejeon,67,100,32.0
2021-07-19,14:00:00,2021-07-21,12:00:00,gangwon,73,134,32.0
2021-07-19,14:00:00,2021-07-21,12:00:00,gwangju,58,74,33.0
2021-07-19,14:00:00,2021-07-21,12:00:00,gyeongbuk,89,91,31.0
2021-07-19,14:00:00,2021-07-21,12:00:00,gyeonggi,60,120,33.0
2021-07-19,14:00:00,2021-07-21,12:00:00,gyeongnam,91,77,31.0
2021-07-19,14:00:00,2021-07-21,12:00:00,incheon,55,124,32.0
2021-07-19,14:00:00,2021-07-21,12:00:00,jeju,52,38,29.0
2021-07-19,14:00:00,2021-07-21,12:00:00,jeonbuk,63,89,32.0
2021-07-19,14:00:00,2021-07-21,12:00:00,jeonnam,51,67,31.0
2021-07-19,14:00:00,2021-07-21,12:00:00,sejong,66,103,32.0
2021-07-19,14:00:00,2021-07-21,12:00:00,seoul,60,127,33.0
2021-07-19,14:00:00,2021-07-21,12:00:00,ulsan,102,84,30.0
2021-07-19,14:00:00,2021-07-21,13:00:00,busan,98,76,30.0
2021-07-19,14:00:00,2021-07-21,13:00:00,chungbuk,69,107,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,chungnam,68,100,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,daegu,89,90,32.0
2021-07-19,14:00:00,2021-07-21,13:00:00,daejeon,67,100,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,gangwon,73,134,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,gwangju,58,74,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,gyeongbuk,89,91,32.0
2021-07-19,14:00:00,2021-07-21,13:00:00,gyeonggi,60,120,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,gyeongnam,91,77,32.0
2021-07-19,14:00:00,2021-07-21,13:00:00,incheon,55,124,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,jeju,52,38,29.0
2021-07-19,14:00:00,2021-07-21,13:00:00,jeonbuk,63,89,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,jeonnam,51,67,32.0
2021-07-19,14:00:00,2021-07-21,13:00:00,sejong,66,103,33.0
2021-07-19,14:00:00,2021-07-21,13:00:00,seoul,60,127,34.0
2021-07-19,14:00:00,2021-07-21,13:00:00,ulsan,102,84,30.0
2021-07-19,14:00:00,2021-07-21,14:00:00,busan,98,76,30.0
2021-07-19,14:00:00,2021-07-21,14:00:00,chungbuk,69,107,33.0
2021-07-19,14:00:00,2021-07-21,14:00:00,chungnam,68,100,33.0
2021-07-19,14:00:00,2021-07-21,14:00:00,daegu,89,90,32.0
2021-07-19,14:00:00,2021-07-21,14:00:00,daejeon,67,100,33.0
2021-07-19,14:00:00,2021-07-21,14:00:00,gangwon,73,134,34.0
2021-07-19,14:00:00,2021-07-21,14:00:00,gwangju,58,74,33.0
2021-07-19,14:00:00,2021-07-21,14:00:00,gyeongbuk,89,91,32.0
2021-07-19,14:00:00,2021-07-21,14:00:00,gyeonggi,60,120,34.0
2021-07-19,14:00:00,2021-07-21,14:00:00,gyeongnam,91,77,32.0
2021-07-19,14:00:00,2021-07-21,14:00:00,incheon,55,124,33.0
2021-07-19,14:00:00,2021-07-21,14:00:00,jeju,52,38,29.0
2021-07-19,14:00:00,2021-07-21,14:00:00,jeonbuk,63,89,33.0
2021-07-19,14:00:00,2021-07-21,14:00:00,jeonnam,51,67,32.0
2021-07-19,14:00:00,2021-07-21,14:00:00,sejong,66,103,33.0
2021-07-19,14:00:00,2021-07-21,14:00:00,seoul,60,127,34.0
2021-07-19,14:00:00,2021-07-21,14:00:00,ulsan,102,84,30.0
2021-07-19,14:00:00,2021-07-21,15:00:00,busan,98,76,30.0
2021-07-19,14:00:00,2021-07-21,15:00:00,chungbuk,69,107,33.0
2021-07-19,14:00:00,2021-07-21,15:00:00,chungnam,68,100,33.0
2021-07-19,14:00:00,2021-07-21,15:00:00,daegu,89,90,32.0
2021-07-19,14:00:00,2021-07-21,15:00:00,daejeon,67,100,33.0
2021-07-19,14:00:00,2021-07-21,15:00:00,gangwon,73,134,35.0
2021-07-19,14:00:00,2021-07-21,15:00:00,gwangju,58,74,33.0
2021-07-19,14:00:00,2021-07-21,15:00:00,gyeongbuk,89,91,32.0
2021-07-19,14:00:00,2021-07-21,15:00:00,gyeonggi,60,120,34.0
2021-07-19,14:00:00,2021-07-21,15:00:00,gyeongnam,91,77,32.0
2021-07-19,14:00:00,2021-07-21,15:00:00,incheon,55,124,33.0
2021-07-19,14:00:00,2021-07-21,15:00:00,jeju,52,38,29.0
2021-07-19,14:00:00,2021-07-21,15:00:00,jeonbuk,63,89,33.0
2021-07-19,14:00:00,2021-07-21,15:00:00,jeonnam,51,67,32.0
2021-07-19,14:00:00,2021-07-21,15:00:00,sejong,66,103,33.0
2021-07-19,14:00:00,2021-07-21,15:00:00,seoul,60,127,35.0
2021-07-19,14:00:00,2021-07-21,15:00:00,ulsan,102,84,30.0
2021-07-19,14:00:00,2021-07-21,16:00:00,busan,98,76,30.0
2021-07-19,14:00:00,2021-07-21,16:00:00,chungbuk,69,107,32.0
2021-07-19,14:00:00,2021-07-21,16:00:00,chungnam,68,100,33.0
2021-07-19,14:00:00,2021-07-21,16:00:00,daegu,89,90,31.0
2021-07-19,14:00:00,2021-07-21,16:00:00,daejeon,67,100,33.0
2021-07-19,14:00:00,2021-07-21,16:00:00,gangwon,73,134,35.0
2021-07-19,14:00:00,2021-07-21,16:00:00,gwangju,58,74,33.0
2021-07-19,14:00:00,2021-07-21,16:00:00,gyeongbuk,89,91,31.0
2021-07-19,14:00:00,2021-07-21,16:00:00,gyeonggi,60,120,34.0
2021-07-19,14:00:00,2021-07-21,16:00:00,gyeongnam,91,77,32.0
2021-07-19,14:00:00,2021-07-21,16:00:00,incheon,55,124,33.0
2021-07-19,14:00:00,2021-07-21,16:00:00,jeju,52,38,29.0
2021-07-19,14:00:00,2021-07-21,16:00:00,jeonbuk,63,89,33.0
2021-07-19,14:00:00,2021-07-21,16:00:00,jeonnam,51,67,32.0
2021-07-19,14:00:00,2021-07-21,16:00:00,sejong,66,103,33.0
2021-07-19,14:00:00,2021-07-21,16:00:00,seoul,60,127,35.0
2021-07-19,14:00:00,2021-07-21,16:00:00,ulsan,102,84,29.0
2021-07-19,14:00:00,2021-07-21,17:00:00,busan,98,76,29.0
2021-07-19,14:00:00,2021-07-21,17:00:00,chungbuk,69,107,31.0
2021-07-19,14:00:00,2021-07-21,17:00:00,chungnam,68,100,33.0
2021-07-19,14:00:00,2021-07-21,17:00:00,daegu,89,90,31.0
2021-07-19,14:00:00,2021-07-21,17:00:00,daejeon,67,100,33.0
2021-07-19,14:00:00,2021-07-21,17:00:00,gangwon,73,134,35.0
2021-07-19,14:00:00,2021-07-21,17:00:00,gwangju,58,74,32.0
2021-07-19,14:00:00,2021-07-21,17:00:00,gyeongbuk,89,91,31.0
2021-07-19,14:00:00,2021-07-21,17:00:00,gyeonggi,60,120,33.0
2021-07-19,14:00:00,2021-07-21,17:00:00,gyeongnam,91,77,31.0
2021-07-19,14:00:00,2021-07-21,17:00:00,incheon,55,124,32.0
2021-07-19,14:00:00,2021-07-21,17:00:00,jeju,52,38,28.0
2021-07-19,14:00:00,2021-07-21,17:00:00,jeonbuk,63,89,32.0
2021-07-19,14:00:00,2021-07-21,17:00:00,jeonnam,51,67,31.0
2021-07-19,14:00:00,2021-07-21,17:00:00,sejong,66,103,33.0
2021-07-19,14:00:00,2021-07-21,17:00:00,seoul,60,127,35.0
2021-07-19,14:00:00,2021-07-21,17:00:00,ulsan,102,84,29.0
2021-07-19,14:00:00,2021-07-21,18:00:00,busan,98,76,28.0
2021-07-19,14:00:00,2021-07-21,18:00:00,chungbuk,69,107,31.0
2021-07-19,14:00:00,2021-07-21,18:00:00,chungnam,68,100,32.0
2021-07-19,14:00:00,2021-07-21,18:00:00,daegu,89,90,30.0
2021-07-19,14:00:00,2021-07-21,18:00:00,daejeon,67,100,32.0
2021-07-19,14:00:00,2021-07-21,18:00:00,gangwon,73,134,34.0
2021-07-19,14:00:00,2021-07-21,18:00:00,gwangju,58,74,31.0
2021-07-19,14:00:00,2021-07-21,18:00:00,gyeongbuk,89,91,30.0
2021-07-19,14:00:00,2021-07-21,18:00:00,gyeonggi,60,120,33.0
2021-07-19,14:00:00,2021-07-21,18:00:00,gyeongnam,91,77,30.0
2021-07-19,14:00:00,2021-07-21,18:00:00,incheon,55,124,32.0
2021-07-19,14:00:00,2021-07-21,18:00:00,jeju,52,38,28.0
2021-07-19,14:00:00,2021-07-21,18:00:00,jeonbuk,63,89,32.0
2021-07-19,14:00:00,2021-07-21,18:00:00,jeonnam,51,67,30.0
2021-07-19,14:00:00,2021-07-21,18:00:00,sejong,66,103,32.0
2021-07-19,14:00:00,2021-07-21,18:00:00,seoul,60,127,34.0
2021-07-19,14:00:00,2021-07-21,18:00:00,ulsan,102,84,28.0
2021-07-19,14:00:00,2021-07-21,19:00:00,busan,98,76,27.0
2021-07-19,14:00:00,2021-07-21,19:00:00,chungbuk,69,107,29.0
2021-07-19,14:00:00,2021-07-21,19:00:00,chungnam,68,100,31.0
2021-07-19,14:00:00,2021-07-21,19:00:00,daegu,89,90,29.0
2021-07-19,14:00:00,2021-07-21,19:00:00,daejeon,67,100,31.0
2021-07-19,14:00:00,2021-07-21,19:00:00,gangwon,73,134,32.0
2021-07-19,14:00:00,2021-07-21,19:00:00,gwangju,58,74,30.0
2021-07-19,14:00:00,2021-07-21,19:00:00,gyeongbuk,89,91,28.0
2021-07-19,14:00:00,2021-07-21,19:00:00,gyeonggi,60,120,31.0
2021-07-19,14:00:00,2021-07-21,19:00:00,gyeongnam,91,77,29.0
2021-07-19,14:00:00,2021-07-21,19:00:00,incheon,55,124,30.0
2021-07-19,14:00:00,2021-07-21,19:00:00,jeju,52,38,27.0
2021-07-19,14:00:00,2021-07-21,19:00:00,jeonbuk,63,89,30.0
2021-07-19,14:00:00,2021-07-21,19:00:00,jeonnam,51,67,29.0
2021-07-19,14:00:00,2021-07-21,19:00:00,sejong,66,103,30.0
2021-07-19,14:00:00,2021-07-21,19:00:00,seoul,60,127,33.0
2021-07-19,14:00:00,2021-07-21,19:00:00,ulsan,102,84,27.0
2021-07-19,14:00:00,2021-07-21,20:00:00,busan,98,76,27.0
2021-07-19,14:00:00,2021-07-21,20:00:00,chungbuk,69,107,28.0
2021-07-19,14:00:00,2021-07-21,20:00:00,chungnam,68,100,29.0
2021-07-19,14:00:00,2021-07-21,20:00:00,daegu,89,90,27.0
2021-07-19,14:00:00,2021-07-21,20:00:00,daejeon,67,100,30.0
2021-07-19,14:00:00,2021-07-21,20:00:00,gangwon,73,134,30.0
2021-07-19,14:00:00,2021-07-21,20:00:00,gwangju,58,74,29.0
2021-07-19,14:00:00,2021-07-21,20:00:00,gyeongbuk,89,91,27.0
2021-07-19,14:00:00,2021-07-21,20:00:00,gyeonggi,60,120,30.0
2021-07-19,14:00:00,2021-07-21,20:00:00,gyeongnam,91,77,28.0
2021-07-19,14:00:00,2021-07-21,20:00:00,incheon,55,124,29.0
2021-07-19,14:00:00,2021-07-21,20:00:00,jeju,52,38,27.0
2021-07-19,14:00:00,2021-07-21,20:00:00,jeonbuk,63,89,29.0
2021-07-19,14:00:00,2021-07-21,20:00:00,jeonnam,51,67,28.0
2021-07-19,14:00:00,2021-07-21,20:00:00,sejong,66,103,28.0
2021-07-19,14:00:00,2021-07-21,20:00:00,seoul,60,127,32.0
2021-07-19,14:00:00,2021-07-21,20:00:00,ulsan,102,84,26.0
2021-07-19,14:00:00,2021-07-21,21:00:00,busan,98,76,26.0
2021-07-19,14:00:00,2021-07-21,21:00:00,chungbuk,69,107,27.0
2021-07-19,14:00:00,2021-07-21,21:00:00,chungnam,68,100,28.0
2021-07-19,14:00:00,2021-07-21,21:00:00,daegu,89,90,27.0
2021-07-19,14:00:00,2021-07-21,21:00:00,daejeon,67,100,29.0
2021-07-19,14:00:00,2021-07-21,21:00:00,gangwon,73,134,29.0
2021-07-19,14:00:00,2021-07-21,21:00:00,gwangju,58,74,28.0
2021-07-19,14:00:00,2021-07-21,21:00:00,gyeongbuk,89,91,26.0
2021-07-19,14:00:00,2021-07-21,21:00:00,gyeonggi,60,120,29.0
2021-07-19,14:00:00,2021-07-21,21:00:00,gyeongnam,91,77,27.0
2021-07-19,14:00:00,2021-07-21,21:00:00,incheon,55,124,28.0
2021-07-19,14:00:00,2021-07-21,21:00:00,jeju,52,38,27.0
2021-07-19,14:00:00,2021-07-21,21:00:00,jeonbuk,63,89,28.0
2021-07-19,14:00:00,2021-07-21,21:00:00,jeonnam,51,67,27.0
2021-07-19,14:00:00,2021-07-21,21:00:00,sejong,66,103,27.0
2021-07-19,14:00:00,2021-07-21,21:00:00,seoul,60,127,31.0
2021-07-19,14:00:00,2021-07-21,21:00:00,ulsan,102,84,26.0
2021-07-19,14:00:00,2021-07-21,22:00:00,busan,98,76,26.0
2021-07-19,14:00:00,2021-07-21,22:00:00,chungbuk,69,107,27.0
2021-07-19,14:00:00,2021-07-21,22:00:00,chungnam,68,100,28.0
2021-07-19,14:00:00,2021-07-21,22:00:00,daegu,89,90,26.0
2021-07-19,14:00:00,2021-07-21,22:00:00,daejeon,67,100,28.0
2021-07-19,14:00:00,2021-07-21,22:00:00,gangwon,73,134,28.0
2021-07-19,14:00:00,2021-07-21,22:00:00,gwangju,58,74,27.0
2021-07-19,14:00:00,2021-07-21,22:00:00,gyeongbuk,89,91,26.0
2021-07-19,14:00:00,2021-07-21,22:00:00,gyeonggi,60,120,28.0
2021-07-19,14:00:00,2021-07-21,22:00:00,gyeongnam,91,77,26.0
2021-07-19,14:00:00,2021-07-21,22:00:00,incheon,55,124,28.0
2021-07-19,14:00:00,2021-07-21,22:00:00,jeju,52,38,27.0
2021-07-19,14:00:00,2021-07-21,22:00:00,jeonbuk,63,89,27.0
2021-07-19,14:00:00,2021-07-21,22:00:00,jeonnam,51,67,26.0
2021-07-19,14:00:00,2021-07-21,22:00:00,sejong,66,103,26.0
2021-07-19,14:00:00,2021-07-21,22:00:00,seoul,60,127,30.0
2021-07-19,14:00:00,2021-07-21,22:00:00,ulsan,102,84,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,busan,98,76,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,chungbuk,69,107,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,chungnam,68,100,27.0
2021-07-19,14:00:00,2021-07-21,23:00:00,daegu,89,90,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,daejeon,67,100,27.0
2021-07-19,14:00:00,2021-07-21,23:00:00,gangwon,73,134,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,gwangju,58,74,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,gyeongbuk,89,91,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,gyeonggi,60,120,28.0
2021-07-19,14:00:00,2021-07-21,23:00:00,gyeongnam,91,77,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,incheon,55,124,27.0
2021-07-19,14:00:00,2021-07-21,23:00:00,jeju,52,38,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,jeonbuk,63,89,27.0
2021-07-19,14:00:00,2021-07-21,23:00:00,jeonnam,51,67,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,sejong,66,103,26.0
2021-07-19,14:00:00,2021-07-21,23:00:00,seoul,60,127,29.0
2021-07-19,14:00:00,2021-07-21,23:00:00,ulsan,102,84,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,busan,98,76,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,chungbuk,69,107,25.0
2021-07-19,14:00:00,2021-07-22,00:00:00,chungnam,68,100,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,daegu,89,90,25.0
2021-07-19,14:00:00,2021-07-22,00:00:00,daejeon,67,100,27.0
2021-07-19,14:00:00,2021-07-22,00:00:00,gangwon,73,134,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,gwangju,58,74,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,gyeongbuk,89,91,25.0
2021-07-19,14:00:00,2021-07-22,00:00:00,gyeonggi,60,120,27.0
2021-07-19,14:00:00,2021-07-22,00:00:00,gyeongnam,91,77,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,incheon,55,124,27.0
2021-07-19,14:00:00,2021-07-22,00:00:00,jeju,52,38,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,jeonbuk,63,89,26.0
2021-07-19,14:00:00,2021-07-22,00:00:00,jeonnam,51,67,25.0
2021-07-19,14:00:00,2021-07-22,00:00:00,sejong,66,103,25.0
2021-07-19,14:00:00,2021-07-22,00:00:00,seoul,60,127,28.0
2021-07-19,14:00:00,2021-07-22,00:00:00,ulsan,102,84,25.0
