기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20201001114500,83070.8,40425.7,48200.0,42627.1,105.446,10485.2,25.937
20201001115000,83041.5,40497.6,48200.0,42544.4,105.054,10376.7,25.6231
20201001115500,83048.2,40786.5,48200.0,42238.1,103.559,10116.2,24.8028
20201001120000,83068.4,40679.3,48200.0,42361.2,104.135,9864.39,24.2492
20201001120500,82965.2,40502.4,48200.0,42435.0,104.771,8857.24,21.8684
20201001121000,83023.3,40475.6,48200.0,42517.2,105.044,9216.73,22.7711
20201001121500,83043.3,40569.5,48200.0,42473.8,104.694,8994.94,22.1717
20201001122000,82185.4,40513.0,48200.0,41660.7,102.833,9153.58,22.5942
20201001122500,82196.0,40551.8,48200.0,41619.4,102.633,9320.7,22.9847
20201001123000,82191.4,40414.2,48200.0,41781.0,103.382,9493.05,23.4894
20201001123500,82206.3,40460.8,48200.0,41711.6,103.091,9412.52,23.2633
20201001124000,82203.6,40485.2,48200.0,41736.9,103.092,9368.71,23.1411
20201001124500,82211.1,40434.0,48200.0,41731.1,103.208,9442.93,23.354
20201001125000,82208.5,40299.3,48200.0,41895.1,103.96,9587.13,23.7898
20201001125500,82198.2,40371.2,48200.0,41837.1,103.631,9519.81,23.5807
20201001130000,82182.1,40558.8,48200.0,41620.6,102.618,9299.67,22.9289
20201001130500,82202.4,40504.7,48200.0,41695.2,102.939,9368.73,23.13
20201001131000,82222.2,40471.2,48200.0,41739.1,103.133,9413.67,23.2602
20201001131500,82266.1,40682.1,48200.0,41568.6,102.179,9236.94,22.7052
20201001132000,82250.7,40583.6,48200.0,41728.5,102.821,9339.36,23.0126
20201001132500,82233.9,40799.0,48200.0,41462.5,101.626,9141.3,22.4057
20201001133000,82249.3,40825.5,48200.0,41393.7,101.392,9110.05,22.3146
20201001133500,82246.3,40760.6,48200.0,41483.4,101.773,9179.6,22.5208
20201001134000,82227.7,40753.0,48200.0,41455.4,101.724,9156.21,22.4676
20201001134500,82233.6,40508.6,48200.0,41732.3,103.021,9178.97,22.6593
20201001135000,82249.9,40643.3,48200.0,41617.2,102.396,9268.35,22.8041
20201001135500,82236.8,40699.2,48200.0,41503.6,101.976,9194.55,22.5915
20201001140000,82248.8,40940.7,48200.0,41299.3,100.876,8985.09,21.9466
20201001140500,82207.9,40861.2,48200.0,41323.0,101.13,9052.58,22.1545
20201001141000,82228.3,40954.8,48200.0,41309.3,100.866,8977.4,21.9203
20201001141500,82317.3,40838.7,48200.0,41467.1,101.539,8973.33,21.9726
20201001142000,82381.9,41005.7,48200.0,41336.2,100.806,9033.86,22.0307
20201001142500,82368.3,41014.4,48200.0,41417.7,100.983,9062.84,22.0967
20201001143000,82389.8,41199.9,48200.0,41171.8,99.9316,8896.04,21.5924
20201001143500,82402.7,41321.9,48200.0,41064.9,99.378,8834.52,21.3797
20201001144000,82422.9,41522.5,48200.0,40876.8,98.4449,8707.21,20.9699
20201001144500,82432.9,41255.0,48200.0,41173.3,99.802,8881.06,21.5273
20201001145000,82431.8,41476.1,48200.0,40960.9,98.7579,8775.72,21.1585
20201001145500,82417.0,41558.1,48200.0,40816.9,98.2164,8648.38,20.8103
20201001150000,82429.3,41547.9,48200.0,40891.5,98.4202,8740.71,21.0377
20201001150500,82441.6,41711.7,48200.0,40729.9,97.6463,8666.84,20.778
20201001151000,82204.3,41964.7,48200.0,40254.7,95.9252,8545.2,20.3628
20201001151500,82181.3,41642.0,48200.0,40550.8,97.3796,8585.72,20.6179
20201001152000,82173.7,41834.7,48200.0,40342.2,96.4323,8822.32,21.0885
20201001152500,82185.6,42069.3,48200.0,40372.9,95.9675,8607.95,20.4614
20201001153000,82198.2,41962.7,48200.0,40230.7,95.8726,8418.81,20.0626
20201001153500,82104.6,42092.4,48200.0,40000.6,95.0304,8397.19,19.9494
20201001154000,82095.2,42258.6,48200.0,39830.4,94.254,8618.64,20.395
20201001154500,82075.5,42382.2,48200.0,39660.6,93.5783,8620.86,20.3407
20201001155000,82069.6,42605.7,48200.0,39444.6,92.5806,8481.16,19.9061
20201001155500,82053.6,42710.8,48200.0,39356.0,92.1454,8666.07,20.2901
20201001160000,82030.0,42982.1,48200.0,39053.0,90.8588,8564.57,19.9259
20201001160500,82204.7,43108.5,48200.0,39083.4,90.6628,8491.62,19.6982
20201001161000,82105.5,43339.2,48200.0,38748.2,89.4068,8286.87,19.1209
20201001161500,82016.0,43443.3,48200.0,38580.5,88.8067,8222.05,18.926
20201001162000,81914.9,43646.4,48200.0,38300.3,87.7512,8010.41,18.353
20201001162500,81897.3,43748.3,48200.0,38145.7,87.1936,8124.93,18.572
20201001163000,81916.9,44240.9,48200.0,37685.0,85.1815,7514.5,16.9854
20201001163500,81909.9,44518.4,48200.0,37394.4,83.9976,7447.09,16.7281
20201001164000,81876.2,44781.3,48200.0,37075.7,82.7928,7569.03,16.9022
20201001164500,81849.1,44857.1,48200.0,37000.2,82.4845,7704.17,17.1749
20201001165000,81838.5,45116.4,48200.0,36693.0,81.3296,7551.36,16.7375
20201001165500,81830.8,45750.6,48200.0,36122.5,78.9553,6867.26,15.0102
20201001170000,81819.3,45695.1,48200.0,36103.5,79.0096,6988.78,15.2944
20201001170500,82297.3,45814.5,48200.0,36502.9,79.6754,7023.49,15.3303
20201001171000,82135.5,45783.0,48200.0,36524.1,79.7765,7034.55,15.365
20201001171500,82079.8,45831.7,48200.0,36271.9,79.1415,7280.69,15.8857
20201001172000,81931.1,45869.6,48200.0,36058.0,78.6098,7387.15,16.1047
20201001172500,81980.1,46223.1,48200.0,35734.8,77.3095,7249.79,15.6843
20201001173000,81946.3,46531.8,48200.0,35379.9,76.0339,7257.35,15.5965
20201001173500,81928.2,46638.5,48200.0,35347.8,75.7909,7314.93,15.6843
20201001174000,81936.3,46811.5,48200.0,35106.6,74.9958,7600.59,16.2366
20201001174500,81934.7,47138.0,48200.0,34801.3,73.8285,7429.46,15.7611
20201001175000,81932.9,47281.0,48200.0,34628.6,73.24,7400.56,15.6523
20201001175500,81927.2,47586.2,48200.0,34441.1,72.3763,7078.14,14.8743
20201001180000,81912.0,47905.1,48200.0,34011.5,70.9975,6964.21,14.5375
20201001180500,82156.9,47776.6,48200.0,34383.2,71.9667,7610.35,15.929
20201001181000,82117.2,47906.9,48200.0,34211.5,71.4123,7569.92,15.8013
20201001181500,82047.7,48050.4,48200.0,34019.8,70.8003,7418.03,15.438
20201001182000,82006.9,48341.6,48200.0,33651.4,69.6117,7049.8,14.5833
20201001182500,82047.5,48707.8,48200.0,33311.7,68.3909,6761.56,13.8819
20201001183000,82038.5,48864.5,48200.0,33148.6,67.8377,6722.13,13.7567
20201001183500,82056.5,48889.0,48200.0,33163.2,67.8337,6868.14,14.0484
20201001184000,82042.7,49068.7,48200.0,33014.2,67.2816,6967.31,14.1991
20201001184500,82034.7,49088.8,48200.0,32926.4,67.0752,6941.79,14.1413
20201001185000,82027.5,49047.9,48200.0,32981.1,67.2425,6996.73,14.2651
20201001185500,82025.5,49108.8,48200.0,32911.5,67.0174,6679.92,13.6023
20201001190000,82009.8,49111.5,48200.0,32896.3,66.9829,7022.64,14.2994
20201001190500,82103.1,48959.9,48200.0,33152.3,67.7132,7654.65,15.6345
20201001191000,82175.4,48992.9,48200.0,33164.9,67.6934,7863.59,16.0505
20201001191500,82194.8,48966.5,48200.0,33196.4,67.7941,7956.68,16.2492
20201001192000,82185.6,49084.4,48200.0,33095.1,67.4248,8201.41,16.7088
20201001192500,82177.2,48903.5,48200.0,33287.6,68.0679,8406.93,17.1909
20201001193000,82179.5,49112.8,48200.0,33054.4,67.3031,8191.73,16.6794
20201001193500,82176.2,48926.9,48200.0,33279.0,68.0178,8413.5,17.196
20201001194000,82165.4,49006.3,48200.0,33144.1,67.6324,8278.08,16.8919
20201001194500,82160.4,48982.8,48200.0,33150.5,67.678,8371.01,17.0897
20201001195000,82156.3,48879.7,48200.0,33268.9,68.0628,8529.43,17.4498
20201001195500,82098.3,48828.0,48200.0,33257.6,68.1117,8546.35,17.503
20201001200000,82102.4,49036.0,48200.0,33065.4,67.4308,8407.03,17.1446
20201001200500,82270.2,48963.9,48200.0,33313.7,68.0371,8544.42,17.4504
20201001201000,82334.9,48955.9,48200.0,33374.9,68.1735,8612.63,17.5926
20201001201500,82349.8,48835.4,48200.0,33498.6,68.5949,8775.56,17.9697
20201001202000,82332.8,48909.8,48200.0,33403.0,68.2951,8682.97,17.753
20201001202500,82317.1,48642.4,48200.0,33646.3,69.1707,8940.15,18.3793
20201001203000,82316.8,48692.4,48200.0,33610.1,69.0254,8942.55,18.3654
20201001203500,82318.4,48738.8,48200.0,33578.5,68.8948,8911.86,18.2849
20201001204000,82309.8,48809.0,48200.0,33512.9,68.6613,8858.41,18.1491
20201001204500,82308.3,48762.9,48200.0,33567.3,68.8378,8933.96,18.3212
20201001205000,82295.3,48709.5,48200.0,33576.3,68.9318,8973.82,18.4231
20201001205500,82286.1,48507.1,48200.0,33771.5,69.6216,9172.75,18.9101
20201001210000,82251.8,48653.5,48200.0,33608.6,69.0774,9033.19,18.5664
20201001210500,82431.8,48639.9,48200.0,33841.1,69.5748,8895.67,18.2888
20201001211000,82412.9,48604.4,48200.0,33822.6,69.5876,8917.23,18.3465
20201001211500,82328.4,48481.3,48200.0,33851.5,69.8238,8915.8,18.3902
20201001212000,82305.6,48674.0,48200.0,33623.7,69.0794,8684.58,17.8423
20201001212500,82291.8,48505.5,48200.0,33933.8,69.9586,8956.89,18.4657
20201001213000,82274.4,48491.1,48200.0,33788.0,69.6788,8969.14,18.4965
20201001213500,82258.6,48498.9,48200.0,33740.8,69.5702,8931.49,18.4159
20201001214000,82251.2,48572.2,48200.0,33684.4,69.3492,8870.21,18.2619
20201001214500,82245.1,48378.9,48200.0,33923.6,70.1208,9055.88,18.7187
20201001215000,82247.2,48533.4,48200.0,33719.8,69.4774,8975.61,18.4937
20201001215500,82233.1,48473.5,48200.0,33772.7,69.6725,9066.72,18.7045
20201001220000,82225.3,48466.1,48200.0,33750.4,69.6372,8948.41,18.4633
20201001220500,82713.8,48603.0,48200.0,34102.4,70.1651,8379.08,17.2398
20201001221000,82639.2,48412.7,48200.0,34211.6,70.6666,8716.23,18.004
20201001221500,82572.8,48200.3,48200.0,34359.5,71.2848,8787.56,18.2313
20201001222000,82519.7,48138.8,48200.0,34374.8,71.4077,8821.17,18.3245
20201001222500,82425.2,47961.8,48200.0,34474.3,71.8788,9044.22,18.8572
20201001223000,82395.7,47861.3,48200.0,34510.1,72.1044,8839.68,18.4694
20201001223500,82401.2,47577.3,48200.0,34839.5,73.227,9187.34,19.3103
20201001224000,82403.2,47593.9,48200.0,34799.8,73.1181,8863.1,18.6223
20201001224500,82401.6,47639.6,48200.0,34761.5,72.9676,8810.86,18.4948
20201001225000,82415.8,47777.9,48200.0,34637.4,72.4967,9022.72,18.8847
20201001225500,82410.2,47665.1,48200.0,34720.9,72.8433,9112.42,19.1176
20201001230000,82401.7,47666.9,48200.0,34707.0,72.8115,9162.62,19.2222
20201001230500,82510.6,47978.9,48200.0,34493.1,71.8923,8865.17,18.4772
20201001231000,82477.1,47873.7,48200.0,34567.6,72.2059,9047.98,18.8997
20201001231500,82453.6,47751.9,48200.0,34681.0,72.6274,9118.12,19.0948
20201001232000,82417.9,47508.5,48200.0,34915.8,73.4938,9297.81,19.5708
20201001232500,82398.1,47424.3,48200.0,34975.5,73.7502,9042.64,19.0675
20201001233000,82399.5,47033.3,48200.0,35357.9,75.1762,9332.74,19.8428
20201001233500,82381.4,46837.2,48200.0,35503.3,75.8014,9480.31,20.241
20201001234000,82385.4,46632.1,48200.0,35732.9,76.6273,9435.18,20.2332
20201001234500,82389.2,46314.4,48200.0,36070.6,77.8821,9392.74,20.2804
20201001235000,82387.1,46128.9,48200.0,36241.1,78.5648,9130.09,19.7926
20201001235500,82372.9,45942.9,48200.0,36455.1,79.3487,8994.54,19.5776
20201002000000,82370.2,45661.5,48200.0,36709.7,80.3954,9498.35,20.8017
20201002000500,82306.8,45336.0,48200.0,36968.2,81.5428,9833.15,21.6895
20201002001000,82284.1,45168.5,48200.0,37112.1,82.1637,9686.78,21.4459
20201002001500,82282.8,44858.6,48200.0,37413.1,83.4024,9407.71,20.9719
20201002002000,82276.9,44683.4,48200.0,37545.8,84.0264,9836.12,22.0129
20201002002500,82267.9,44658.3,50400.0,37608.8,84.2146,9706.45,21.7349
20201002003000,82286.7,44249.2,50400.0,38033.1,85.9521,10101.5,22.8286
20201002003500,82287.7,44228.1,50400.0,38055.4,86.0435,9784.31,22.1224
20201002004000,82304.2,43906.4,50400.0,38395.3,87.4481,10048.1,22.8854
20201002004500,82308.7,43776.5,50400.0,38526.2,88.0067,10089.0,23.0466
20201002005000,82306.4,43824.0,50400.0,38478.2,87.8018,9990.09,22.796
20201002005500,82318.5,43786.3,50400.0,38534.8,88.0066,9922.21,22.6605
20201002010000,82335.7,43777.5,50400.0,38544.1,88.0456,9817.69,22.4263
20201002010500,82366.9,43864.6,50400.0,38527.0,87.8316,9787.05,22.3119
20201002011000,82365.0,43710.0,50400.0,38648.9,88.4213,9907.95,22.6675
20201002011500,82373.0,43553.9,50400.0,38829.8,89.1534,10078.7,23.1408
20201002012000,82378.5,43647.7,50400.0,38705.0,88.6759,9950.12,22.7965
20201002012500,82372.3,43585.9,50400.0,38793.7,89.0051,9947.77,22.8234
20201002013000,82382.6,43849.6,50400.0,38516.8,87.8384,9478.78,21.6165
20201002013500,82387.7,43711.8,50400.0,38648.8,88.4172,9602.05,21.9667
20201002014000,82377.4,43486.3,50400.0,38884.8,89.4187,9756.51,22.4358
20201002014500,82385.1,43339.7,50400.0,39046.1,90.0931,9907.65,22.8605
20201002015000,82397.4,43422.0,50400.0,38959.1,89.7221,9824.56,22.6258
20201002015500,82397.0,43490.2,50400.0,38887.0,89.4157,9771.27,22.4678
20201002020000,82405.0,43683.9,50400.0,38721.8,88.641,9632.62,22.0507
20201002020500,82471.5,43786.9,50400.0,38690.0,88.3597,9573.71,21.8643
20201002021000,82464.7,43644.2,50400.0,38815.6,88.9364,9697.29,22.2189
20201002021500,82572.6,43598.5,51700.0,38970.3,89.3845,9865.24,22.6275
20201002022000,82600.1,43497.2,51700.0,39094.7,89.8786,9969.68,22.9203
20201002022500,82600.1,43442.2,51700.0,39153.7,90.1283,10034.5,23.0986
20201002023000,82600.8,43442.0,51700.0,39145.1,90.1088,10038.5,23.1078
20201002023500,82612.8,43405.2,51700.0,39168.4,90.2389,10064.3,23.1868
20201002024000,82618.4,43254.0,51700.0,39387.8,91.0618,10260.7,23.7221
20201002024500,82627.2,43266.9,51700.0,39352.4,90.9526,9923.44,22.9354
20201002025000,82630.4,43086.5,51700.0,39527.7,91.7403,10060.9,23.3504
20201002025500,82644.4,43020.6,51700.0,39612.9,92.079,10041.9,23.3422
20201002030000,82655.9,42916.3,51700.0,39741.5,92.6024,10076.2,23.4787
20201002030500,82769.3,43061.6,51700.0,39738.2,92.2823,10102.2,23.4599
20201002031000,82777.7,43000.0,51700.0,39764.5,92.4756,10120.5,23.536
20201002031500,82770.0,42882.2,51700.0,39862.7,92.9585,10233.0,23.8631
20201002032000,82793.7,42901.0,51700.0,39899.3,93.0031,10272.0,23.9436
20201002032500,82795.3,42987.6,51700.0,39800.4,92.5858,10180.0,23.6814
20201002033000,82811.3,42875.8,51700.0,39922.4,93.1118,10318.5,24.066
20201002033500,82811.2,42829.5,51700.0,39960.4,93.301,10361.3,24.192
20201002034000,82816.7,42803.7,51700.0,39998.0,93.4451,10390.5,24.2747
20201002034500,82837.9,43010.8,51700.0,39829.4,92.6032,10220.0,23.7614
20201002035000,82840.0,42991.8,51700.0,39853.6,92.7004,10259.0,23.8626
20201002035500,83009.6,42780.4,51700.0,40230.5,94.0396,10470.1,24.4741
20201002040000,83021.5,42982.9,51700.0,40197.5,93.5198,10268.0,23.8886
20201002040500,83043.3,42927.3,51700.0,40097.3,93.4073,10333.7,24.0726
20201002041000,83038.7,42878.0,51700.0,40133.6,93.5994,10356.2,24.1527
20201002041500,83041.1,42984.0,51700.0,40049.9,93.1739,10286.1,23.9301
